 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,219.682,62.477,22.463,1606,210,41.820,14.925
2,159.134,49.803,17.107,1637,208,11.889,12.538
3,135.070,45.033,17.840,1530,224,32.905,11.454
4,302.742,74.812,27.142,1544,238,35.754,16.431
5,382.697,85.724,28.372,1609,262,36.158,22.428
6,632.653,96.687,31.374,1410,242,128.157,26.836
7,359.409,90.280,33.550,1536,265,23.199,17.148
8,577.539,94.748,32.777,1458,282,53.746,23.489
9,183.198,63.296,20.738,1644,251,102.265,16.943
10,435.483,79.066,26.753,1366,277,17.241,22.996
11,220.458,60.678,23.967,1617,272,162.897,11.454
12,398.222,79.494,30.381,1470,308,29.539,17.883
13,203.381,62.263,25.551,1376,310,43.603,11.937
14,404.432,89.853,30.317,1399,330,54.462,20.724
15,170.778,56.763,20.887,1442,324,62.354,13.440
16,426.168,83.320,31.250,1579,343,21.501,18.913
17,711.832,109.273,38.736,1478,348,17.199,27.038
18,107.124,48.985,18.523,1678,360,25.346,9.670
19,565.119,93.591,30.837,1459,384,53.130,25.589
20,261.600,71.288,25.245,1578,377,29.249,15.706
21,155.252,49.803,19.243,1694,372,164.055,12.335
22,301.966,67.247,23.967,1427,394,17.103,18.083
23,392.789,76.788,26.898,1547,402,31.608,19.892
24,409.866,80.098,27.142,1671,419,35.754,20.896
25,441.693,82.716,30.774,1579,417,23.629,18.969
26,402.104,79.066,26.446,1628,432,29.982,22.026
27,270.139,64.969,23.327,1418,420,169.114,16.671
28,165.344,48.041,17.621,1501,433,53.130,13.440
29,289.546,68.796,24.873,1525,439,22.932,15.128
30,298.861,64.542,21.671,1437,456,26.565,18.815
31,211.143,65.485,24.685,1668,470,34.824,14.329
32,256.166,63.296,23.723,1467,468,31.329,15.330
33,194.842,61.747,25.611,1681,474,26.565,10.936
34,124.978,42.541,15.612,1553,469,16.390,11.423
35,694.754,100.123,32.742,1515,470,113.806,29.075
36,259.271,62.352,21.455,1683,484,160.821,16.240
37,333.016,73.780,23.127,1486,484,130.365,20.418
38,175.435,51.049,18.855,1460,501,52.595,13.424
39,769.276,104.466,35.994,1578,492,158.459,28.194
40,424.615,79.066,26.505,1547,515,164.578,22.026
41,217.353,56.763,21.182,1462,528,16.928,14.906
42,173.883,50.320,18.835,1634,524,10.784,12.335
43,104.019,46.279,18.334,1475,547,35.218,10.245
44,193.289,53.541,19.878,1515,557,12.804,13.462
45,360.962,76.147,28.000,1585,556,12.724,17.268
46,201.052,64.239,24.048,1634,562,8.427,14.488
47,118.768,43.787,17.621,1477,580,53.130,10.591
48,113.334,40.049,15.158,1501,591,35.538,10.245
49,283.336,69.312,26.432,1537,600,36.870,15.870
50,171.554,50.017,18.917,1488,618,27.759,12.609
