 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,285.664,83.534,24.193,1460,1415,33.111,19.264
2,312.057,68.066,24.064,1575,1424,66.251,18.816
3,470.415,94.837,30.381,1520,1425,119.539,22.180
4,196.394,56.033,21.885,1500,1435,139.899,13.706
5,502.241,87.361,30.686,1470,1479,39.174,24.218
6,417.629,76.574,25.414,1561,1481,33.690,22.459
7,529.411,89.853,31.250,1522,1478,158.499,23.247
8,324.477,69.526,23.127,1462,1509,17.745,20.264
9,386.578,75.542,24.575,1562,1528,14.534,22.011
10,374.158,75.844,27.199,1491,1528,24.905,17.909
11,541.055,88.820,30.163,1489,1555,173.290,24.130
12,487.492,96.171,30.988,1542,1564,165.174,23.610
13,340.003,71.590,25.687,1461,1593,149.036,18.125
14,218.130,57.279,22.097,1532,1598,156.501,14.579
15,225.892,56.033,19.019,1582,1597,103.392,16.740
16,340.003,83.748,25.913,1506,1627,17.819,19.305
17,410.643,78.123,25.687,1560,1639,30.964,21.145
18,453.337,81.772,27.666,1506,1652,9.162,22.289
19,267.034,62.050,21.761,1462,1665,21.371,17.971
20,327.583,75.844,25.657,1491,1686,15.945,16.740
21,165.344,53.541,19.019,1570,1712,13.392,12.312
22,283.336,66.090,22.874,1472,1702,105.642,17.488
23,188.632,53.541,19.975,1522,1725,41.424,13.684
24,332.240,71.804,24.685,1485,1739,34.824,19.188
25,376.487,72.320,24.496,1531,1745,37.694,20.929
