 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,189.408,55.517,19.019,1460,845,166.608,14.978
2,398.222,78.034,25.793,1397,866,7.853,21.145
3,258.495,80.010,23.261,1503,873,37.304,16.819
4,114.887,40.263,14.664,1338,871,32.735,11.454
5,132.741,43.057,16.198,1532,884,157.620,11.454
6,246.851,61.017,22.874,1582,906,164.358,16.155
7,373.382,72.622,23.805,1354,932,38.991,20.264
8,340.003,69.614,23.674,1454,962,45.000,19.124
9,388.907,75.026,25.075,1370,966,108.435,22.026
10,412.971,81.344,29.407,1478,986,171.384,19.180
11,468.086,81.042,27.581,1410,984,116.565,22.840
12,287.993,64.328,22.026,1595,996,143.130,18.249
13,579.868,92.345,30.648,1484,1021,18.435,25.975
14,608.589,94.321,30.584,1320,1011,101.634,27.486
15,257.719,60.804,22.079,1533,1020,151.390,16.740
16,407.538,78.034,26.753,1260,1046,162.759,21.989
17,230.550,58.098,20.130,1441,1050,156.801,14.978
18,219.682,56.550,18.586,1323,1061,121.430,16.740
19,290.322,65.360,23.723,1388,1065,148.671,17.621
20,361.738,76.788,25.687,1450,1085,149.036,20.367
21,161.462,49.501,17.970,1495,1105,168.690,12.609
22,360.962,72.106,24.826,1398,1124,152.526,20.647
23,444.798,78.336,25.687,1314,1156,59.036,23.719
24,444.022,80.098,29.341,1230,1152,138.652,20.777
