 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,249.180,62.993,22.907,435,773,22.620,15.627
2,138.175,55.304,18.586,560,788,58.570,13.081
3,104.795,39.747,15.387,492,785,23.629,10.396
4,103.243,39.747,13.931,418,806,18.435,11.325
5,324.477,68.796,25.060,450,820,10.125,17.621
6,353.975,73.264,26.898,556,836,58.392,17.903
7,239.865,61.445,23.277,575,847,29.476,13.706
8,188.632,52.295,18.690,621,842,171.870,13.931
9,350.094,73.868,24.685,530,881,34.824,20.074
10,182.422,50.320,18.397,672,898,73.301,13.216
11,263.929,68.493,25.245,604,912,60.751,14.756
12,177.764,50.747,17.840,638,900,20.225,14.329
13,163.791,48.557,17.355,541,924,156.038,13.191
14,117.992,41.509,15.387,752,957,23.629,11.427
15,330.688,68.368,24.951,594,982,42.138,18.913
16,411.419,76.574,26.196,638,989,70.346,21.277
17,125.754,43.271,16.947,686,980,27.897,11.427
18,109.453,46.795,19.323,738,1004,43.152,9.062
19,229.774,59.344,20.625,685,1012,19.983,16.518
20,308.176,65.146,23.261,668,1024,127.304,18.502
