 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,722.700,106.781,36.815,558,418,111.038,27.313
2,267.810,66.606,24.496,624,492,52.306,15.550
3,364.843,87.574,25.075,653,541,108.435,21.802
4,561.237,110.091,37.339,610,568,109.290,24.670
5,297.308,66.304,24.193,538,609,56.889,17.554
6,386.578,78.550,27.820,709,640,79.046,17.926
7,369.501,73.352,26.955,678,648,78.690,17.621
8,327.583,70.772,24.811,520,658,73.496,17.694
9,442.469,104.805,30.837,620,660,53.130,23.069
10,146.714,55.001,22.737,530,660,54.462,10.113
11,247.628,58.312,19.878,769,662,102.804,16.740
12,446.351,80.615,26.955,616,722,78.690,22.451
13,117.992,41.509,15.209,762,710,100.008,10.573
14,135.846,45.247,16.717,782,746,71.565,11.241
15,173.106,53.541,19.403,657,747,50.528,13.604
16,952.473,123.156,45.696,718,753,123.996,28.764
17,124.202,42.541,15.209,772,757,100.008,11.454
18,739.778,103.131,33.306,657,843,37.476,30.340
