 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,527.082,90.066,30.072,1982,866,84.958,23.789
2,242.970,70.042,23.127,2072,846,107.745,16.522
3,261.600,75.970,27.861,2019,913,71.565,14.939
4,420.734,84.566,31.632,2171,1024,77.125,19.383
5,335.345,76.272,28.000,1934,1031,65.854,16.852
6,471.191,84.566,29.181,2037,1033,61.113,22.514
7,126.531,49.287,18.163,2250,1040,22.834,11.753
8,419.958,81.256,28.536,1984,1121,81.119,21.040
9,253.838,71.804,23.261,1928,1115,37.304,18.196
10,389.683,80.312,27.861,2109,1133,71.565,19.400
11,618.681,114.131,37.484,2012,1130,119.578,25.463
12,301.190,85.421,26.796,1870,1166,9.462,17.202
13,495.255,89.123,32.324,1962,1188,72.553,21.145
14,349.318,83.534,30.824,2149,1200,59.036,18.519
15,461.100,86.328,27.525,2039,1212,39.806,22.907
16,510.004,90.796,32.742,2170,1229,66.194,22.162
17,254.614,68.582,23.510,1986,1204,102.995,15.219
18,371.053,73.566,26.432,2217,1233,53.130,19.912
19,477.401,83.107,27.370,1896,1237,56.821,24.680
20,118.768,43.057,15.612,1836,1241,73.610,10.573
21,205.709,59.255,21.761,2116,1262,58.241,13.791
22,474.296,83.320,28.861,1884,1290,58.736,23.214
23,221.235,62.050,21.509,1811,1303,34.992,16.740
24,246.075,70.772,22.463,2052,1292,101.310,18.774
25,575.986,97.845,38.646,2122,1336,65.772,21.502
26,402.104,83.534,28.111,1976,1335,57.804,21.145
27,205.709,70.985,23.277,1871,1350,60.524,13.706
28,478.954,105.535,30.008,1823,1333,93.366,25.354
29,298.085,75.970,24.936,2054,1337,122.005,21.145
30,566.671,98.575,35.517,2147,1377,66.615,24.327
31,152.147,50.622,21.182,1842,1374,73.072,9.692
32,596.945,97.115,35.264,1903,1393,77.005,23.452
33,447.127,98.788,32.706,2114,1371,94.635,20.300
