 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,100.138,48.771,21.310,658,855,150.255,8.120
2,298.085,65.146,23.127,558,897,130.365,18.502
3,680.005,120.877,35.702,432,914,164.249,28.897
4,499.136,83.623,28.208,560,925,141.340,24.479
5,1018.456,119.845,39.755,363,951,12.804,34.361
6,874.071,112.155,36.220,654,967,41.055,33.480
7,813.522,128.781,40.221,426,940,118.811,28.658
8,710.280,106.264,35.264,566,975,167.005,28.758
9,868.637,113.829,37.844,501,972,114.775,31.604
10,976.537,118.688,41.857,332,1001,130.732,31.916
11,594.617,94.925,34.361,674,997,112.620,23.292
12,121.873,40.779,14.450,587,1048,52.431,12.335
13,600.050,104.679,33.895,386,1039,117.897,24.439
14,579.091,92.647,32.706,484,1039,94.635,23.465
15,1065.031,130.543,43.396,638,1044,95.826,35.462
16,342.332,69.098,25.687,462,1075,112.166,18.488
17,308.952,78.034,23.460,682,1115,55.713,19.989
18,377.263,79.155,30.988,542,1097,104.826,16.740
19,380.368,74.296,27.355,473,1121,104.931,20.264
20,727.357,125.862,36.476,640,1140,142.853,30.254
21,541.831,91.917,34.214,694,1203,78.111,21.145
22,277.902,65.360,22.907,458,1168,112.620,16.223
23,657.494,104.377,38.252,602,1168,104.676,24.213
24,423.839,93.288,31.938,480,1208,114.444,21.884
