 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,473.520,85.599,33.166,1275,137,16.991,20.264
2,1102.292,133.817,52.161,1218,181,15.680,27.934
3,1038.638,157.402,52.406,1073,198,16.607,28.270
4,787.130,104.893,36.284,1307,203,29.055,29.029
5,898.135,119.631,44.665,1135,217,22.011,26.611
6,331.464,71.590,25.687,1042,220,30.964,17.337
7,1269.964,154.910,53.925,1176,226,4.686,33.485
8,441.693,82.074,30.988,949,239,14.826,19.960
9,908.226,129.688,45.355,1128,258,7.815,29.075
10,551.146,95.014,37.380,1276,250,8.130,18.502
11,883.386,111.942,39.579,1065,272,16.821,28.504
12,852.336,110.909,36.678,1009,292,24.102,30.090
13,384.250,73.868,26.955,803,281,11.310,18.502
14,1023.113,129.902,47.975,739,292,7.386,29.075
15,103.243,45.033,18.917,916,286,27.759,8.196
16,1088.319,128.228,47.878,1226,296,12.758,30.837
17,1115.488,128.228,47.324,1144,342,24.179,32.030
18,358.633,79.369,32.312,1285,322,11.004,15.450
19,452.561,85.385,33.769,845,331,15.124,18.389
20,520.872,91.401,34.754,700,344,30.466,20.706
21,317.491,72.534,28.468,909,348,21.801,16.602
22,657.494,99.909,37.401,957,357,15.018,24.670
23,703.293,103.950,37.484,1068,362,23.552,25.493
24,1484.213,153.878,55.848,1159,376,6.340,38.767
25,336.121,70.558,24.369,1040,347,130.601,19.912
26,449.456,83.409,32.312,717,368,11.004,18.316
27,937.724,136.007,40.739,976,373,158.429,31.412
28,644.297,99.909,40.423,770,386,16.460,22.026
29,410.643,76.877,29.168,857,401,25.017,19.224
30,594.617,94.623,31.632,903,391,167.125,26.200
31,1145.763,131.878,50.228,1228,430,15.255,32.319
32,677.677,100.123,36.391,1131,426,173.047,24.670
33,787.906,109.361,39.843,1000,438,18.034,28.194
34,718.042,117.051,42.520,936,431,174.053,24.745
35,370.277,77.090,29.062,1063,447,14.036,17.970
36,647.402,101.067,35.473,758,467,14.381,26.243
37,516.214,107.510,35.951,824,476,17.103,20.060
38,601.603,95.139,34.765,928,478,171.254,23.789
39,853.888,111.035,37.380,1073,495,8.130,31.128
40,178.540,54.058,21.310,1025,481,172.875,11.454
41,738.225,109.450,42.116,1181,508,15.781,22.970
42,776.262,111.942,42.520,814,506,5.947,25.525
43,755.303,104.163,36.508,1002,528,160.253,27.231
44,917.542,114.434,39.016,1125,556,25.408,30.837
45,499.913,95.869,35.517,896,544,172.875,18.502
46,429.273,79.582,29.813,1058,565,18.970,20.873
47,152.924,46.795,18.523,1039,560,25.346,11.821
48,472.744,94.623,32.789,887,578,173.830,20.264
49,202.604,57.066,20.568,1059,582,9.866,13.216
50,423.063,79.671,29.917,820,601,13.627,18.502
