 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,294.203,66.518,25.044,477,988,140.711,16.198
2,275.573,71.413,26.432,472,1003,126.870,14.802
3,590.735,109.575,35.778,418,1034,170.074,27.313
4,607.813,94.107,33.550,591,1042,119.932,25.022
5,371.829,76.272,30.137,336,1052,142.125,16.808
6,232.102,58.223,20.091,213,1051,105.255,16.035
7,399.775,77.090,26.970,628,1054,128.367,20.778
8,845.349,110.091,37.670,300,1110,169.216,30.238
9,548.817,87.877,30.381,249,1111,150.461,25.244
10,787.130,130.329,40.182,671,1122,105.255,30.130
11,498.360,90.583,35.962,396,1130,120.964,18.327
12,583.749,93.591,33.550,256,1143,150.068,24.690
13,462.652,82.804,29.604,604,1147,126.529,21.406
14,634.982,100.034,31.632,460,1204,77.125,27.804
15,263.929,65.183,23.723,385,1192,164.932,16.099
16,891.925,135.100,42.656,654,1229,51.710,32.396
17,104.019,40.779,15.761,297,1189,116.565,10.573
18,720.371,113.099,35.875,382,1211,114.677,29.754
19,458.771,91.829,31.583,318,1217,112.989,21.307
20,470.415,83.836,30.584,552,1222,138.504,21.659
21,343.884,69.828,24.064,538,1233,113.749,19.999
22,276.349,79.494,27.861,612,1232,124.695,18.337
23,100.914,40.263,14.207,637,1248,119.745,10.573
24,283.336,82.502,30.278,503,1279,8.366,14.320
25,620.233,95.780,33.550,404,1274,156.801,24.800
26,371.829,74.598,26.284,357,1270,129.560,19.306
27,519.319,112.281,34.754,743,1292,149.534,25.914
28,111.782,40.993,16.198,699,1304,157.620,10.591
29,154.476,52.295,20.130,444,1352,156.801,12.374
