 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,106.348,44.303,17.377,1127,1310,59.534,10.573
2,226.668,71.502,28.208,1259,1330,75.530,13.216
3,124.202,47.525,16.717,1398,1343,108.435,11.423
4,112.558,44.215,15.081,1306,1345,96.710,11.702
5,101.690,46.191,17.107,1329,1374,34.509,8.889
6,624.891,106.264,38.857,1390,1407,86.100,24.475
7,305.847,84.050,35.517,1154,1391,29.745,15.632
8,386.578,94.409,37.339,1301,1414,70.710,16.031
9,617.128,120.148,36.327,1123,1388,104.036,26.497
10,117.992,44.001,16.947,1203,1392,117.897,10.591
11,940.053,134.156,47.324,1319,1461,61.049,27.304
