 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,360.186,81.219,26.637,1624,193,145.784,21.821
2,342.332,73.352,25.044,1567,235,39.289,20.264
3,592.288,97.026,37.015,1715,224,141.766,21.805
4,398.999,82.377,31.583,1655,233,149.859,18.347
5,694.754,110.607,42.910,1644,252,160.821,20.883
6,432.378,83.320,31.485,1773,275,162.072,19.663
7,210.367,63.207,25.732,1627,294,141.953,11.558
8,585.301,94.321,33.107,1709,304,154.799,22.543
9,452.561,90.280,37.390,1602,301,145.561,16.740
10,491.374,86.115,32.071,1511,304,142.815,22.011
11,701.741,107.813,41.297,1584,308,146.310,23.339
12,465.757,79.369,26.796,1474,334,27.408,23.755
13,856.217,123.760,38.049,1799,319,137.816,31.950
14,191.737,53.755,20.283,1772,344,145.620,13.485
15,583.749,96.385,35.209,1926,350,148.299,22.255
16,211.920,54.787,19.975,1588,354,131.424,14.952
17,1413.573,142.841,49.410,1609,361,158.009,36.123
18,492.150,86.026,31.522,1524,362,153.435,22.237
19,770.052,108.329,39.579,1688,365,163.179,26.784
20,607.813,95.869,31.287,1449,384,147.653,26.091
21,128.083,50.017,22.026,1592,379,143.130,9.062
22,460.323,83.623,29.969,1808,393,155.695,22.994
23,285.664,65.788,23.059,1939,421,6.582,18.502
24,283.336,65.788,23.707,1986,412,138.013,17.444
25,863.203,114.559,43.064,1522,439,149.237,26.215
26,475.072,92.558,30.736,1741,440,152.700,23.309
27,977.314,119.204,40.346,1646,440,148.392,32.599
28,911.331,114.736,40.356,1703,435,126.119,32.310
29,416.853,83.320,29.604,1902,437,143.471,22.428
30,360.186,72.106,25.245,1962,440,150.751,18.815
31,134.293,42.541,14.769,1681,485,162.646,12.335
32,731.239,103.647,35.647,1790,509,140.013,28.523
33,101.690,40.779,17.107,1892,509,168.111,8.811
34,575.210,104.289,36.805,1730,521,168.959,21.277
35,584.525,94.321,35.088,1620,516,151.504,23.392
36,129.636,45.247,17.488,1828,515,130.914,11.214
37,126.531,49.715,21.328,1612,521,128.290,8.118
38,104.019,46.707,19.403,1598,527,140.528,8.722
39,101.690,38.715,15.158,1802,556,144.462,9.345
40,608.589,99.305,37.639,1861,586,163.686,23.078
41,906.674,119.204,39.343,1755,602,145.954,29.956
42,537.173,89.123,30.648,1803,632,161.565,24.670
