 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,145.937,51.779,20.738,998,200,12.265,9.723
2,117.216,47.525,16.947,1156,275,8.973,10.573
3,246.851,61.534,25.060,1197,303,169.875,14.097
4,374.158,96.599,32.071,1130,303,142.815,22.568
5,208.814,63.296,25.368,1212,351,159.677,10.752
6,143.608,47.009,17.016,1206,364,158.749,12.215
7,133.517,51.477,20.283,1099,387,55.620,9.493
8,100.138,40.263,15.687,1234,391,51.843,9.968
9,163.791,53.025,21.016,1235,416,146.976,11.974
10,161.462,52.295,20.091,1216,452,74.745,12.335
11,118.768,40.263,14.978,1287,430,118.072,11.821
12,109.453,38.501,13.098,1305,441,109.654,12.088
13,163.015,53.025,21.761,1063,450,158.629,11.241
14,263.153,72.320,25.429,710,506,14.036,15.859
15,124.202,49.287,18.163,1225,495,165.964,10.716
16,118.768,52.723,19.403,660,519,39.472,12.215
