 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,312.057,76.877,27.199,1428,800,114.905,19.383
2,139.727,45.247,18.334,1407,832,125.218,10.591
3,354.752,80.917,32.348,1356,865,119.358,15.367
4,502.241,101.067,37.484,1403,870,113.552,23.064
5,683.887,108.631,39.125,1458,892,172.235,23.637
6,100.138,39.533,15.158,1542,892,144.462,10.508
7,674.572,109.147,39.105,1330,903,104.349,24.429
8,116.439,43.485,15.004,1250,914,139.764,11.145
9,291.874,67.550,23.261,1456,938,65.376,17.584
10,268.587,66.090,22.026,1204,945,36.870,18.578
11,451.784,86.756,32.990,1284,942,124.114,19.647
12,158.357,53.328,19.503,1163,965,18.435,11.325
13,438.588,79.885,28.590,1584,989,146.310,21.993
14,722.700,126.378,41.071,1533,1002,144.605,28.658
15,184.750,60.074,23.127,1572,1002,130.365,12.795
16,157.581,57.368,23.059,1527,1030,83.418,10.573
17,144.385,48.771,20.625,1299,1007,109.983,10.962
18,403.656,81.131,29.604,1375,1021,126.529,18.687
19,150.595,49.803,21.182,1306,1082,135.000,10.508
20,125.754,40.993,13.931,1431,1118,161.565,12.460
21,158.357,57.279,22.583,1360,1135,110.556,11.837
