 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,192.513,52.082,19.243,1122,1429,164.055,13.216
2,119.544,45.549,15.158,1072,1441,35.538,11.454
3,228.221,61.836,23.723,1259,1438,164.932,13.035
4,373.382,76.574,27.666,1291,1461,170.838,18.502
5,111.782,44.303,17.970,1158,1480,168.690,9.503
6,256.166,67.034,23.277,1290,1523,29.476,17.633
7,291.098,77.216,26.796,1145,1534,170.538,16.283
8,316.715,80.828,27.652,1222,1554,22.479,17.731
9,250.733,72.018,25.060,1260,1581,10.125,16.720
10,454.889,103.559,32.324,1018,1594,17.447,20.941
11,550.370,93.982,34.214,1146,1592,11.889,20.591
12,142.832,47.009,17.555,1260,1665,17.526,11.980
13,123.426,52.598,21.599,1225,1672,11.768,9.556
14,485.164,104.377,35.110,1180,1681,17.526,20.884
15,409.866,78.123,25.732,1054,1700,38.047,21.346
16,360.962,73.264,25.230,1096,1753,24.775,20.883
17,331.464,70.860,24.732,1133,1755,175.914,17.621
