 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,100.138,37.343,15.004,1410,246,130.236,10.573
2,207.262,57.279,20.568,1356,258,170.134,13.939
3,122.649,48.771,20.283,1314,362,145.620,9.692
4,109.453,41.723,15.957,1314,387,173.660,10.573
5,163.791,50.017,17.377,1358,397,30.466,13.216
6,196.394,63.296,22.026,1264,432,73.740,13.850
7,278.678,64.844,22.237,1322,431,146.310,17.176
8,173.106,57.066,19.799,1314,462,159.146,13.890
9,233.655,59.042,22.857,1280,476,152.447,14.662
10,172.330,51.566,18.586,1273,516,148.570,13.216
11,101.690,40.993,14.207,1321,555,82.875,10.573
