 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,205.709,52.812,18.732,1259,273,138.814,15.575
2,268.587,72.018,23.723,1161,309,31.329,16.819
3,298.085,65.058,21.328,1230,324,51.710,19.814
4,235.207,64.755,23.410,1186,310,160.201,15.859
5,126.531,45.763,16.925,1170,342,38.660,11.837
6,335.345,70.985,26.970,1271,350,38.367,16.198
7,298.861,65.788,23.059,1294,368,43.452,18.067
8,133.517,47.311,19.060,1232,362,33.690,11.404
9,346.213,71.074,25.611,1261,390,40.815,18.571
10,453.337,81.256,27.370,1299,391,33.179,22.203
11,319.820,68.582,24.241,1225,392,19.093,18.502
12,256.943,66.090,23.723,1252,420,31.329,14.919
13,242.970,69.828,22.026,1291,428,163.740,16.524
14,100.138,37.771,13.931,1370,422,108.435,10.245
15,287.993,63.900,22.975,1342,430,147.529,17.621
16,304.295,69.098,25.245,1242,453,29.249,17.337
17,285.664,64.026,21.599,1256,467,11.768,19.224
18,135.070,48.255,17.310,1378,569,165.256,11.404
19,126.531,44.517,16.624,1327,581,32.005,12.335
20,539.502,87.361,28.861,1411,601,31.264,25.551
21,243.746,61.017,22.097,1366,590,23.499,16.549
