 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,232.102,64.026,23.723,741,1378,15.068,13.890
2,299.637,67.977,23.723,737,1424,15.068,19.313
3,301.190,68.582,24.432,659,1428,25.641,18.913
4,120.321,43.699,17.355,767,1422,156.038,9.968
5,530.187,88.304,28.901,758,1473,52.431,25.543
6,408.314,79.066,26.092,688,1465,11.689,21.657
7,353.199,78.336,27.142,719,1492,13.134,19.383
8,377.263,76.574,26.017,752,1501,28.301,19.307
9,390.460,74.812,25.611,669,1528,40.815,21.182
10,338.450,69.828,24.873,792,1525,22.932,19.936
11,530.963,89.639,28.766,724,1550,40.030,26.213
12,199.499,54.058,18.917,661,1542,152.241,15.627
13,440.917,80.917,26.284,790,1558,140.440,23.351
14,424.615,84.780,26.505,707,1592,21.448,23.789
15,436.259,79.066,26.505,769,1595,15.422,23.491
16,180.093,52.509,20.283,806,1602,55.620,12.267
17,214.248,58.312,23.261,816,1619,37.304,14.310
18,444.022,85.082,31.767,739,1630,19.440,20.253
19,648.955,97.115,31.767,685,1624,146.310,28.194
20,185.527,53.969,19.323,835,1647,24.228,13.397
21,124.978,47.009,19.060,702,1661,33.690,9.515
22,276.349,62.263,22.079,793,1680,28.610,16.740
23,208.814,56.033,20.550,824,1689,30.964,14.403
24,135.846,43.271,14.664,706,1707,32.735,13.216
25,378.816,79.280,30.837,843,1724,36.870,17.731
26,471.967,84.353,31.925,788,1735,39.401,20.581
27,387.355,74.598,26.196,736,1744,42.274,21.182
