 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,110.229,38.287,14.584,2138,669,115.017,10.573
2,202.604,57.368,22.907,2116,705,112.620,12.335
3,459.547,80.917,29.813,2017,716,124.160,21.145
4,152.924,50.106,20.111,2155,716,118.811,10.245
5,286.441,64.630,24.496,2058,721,127.694,16.438
6,209.591,64.026,21.437,2169,751,99.462,13.791
7,285.664,64.114,23.967,1870,763,126.027,17.157
8,461.100,81.861,29.341,2056,767,138.652,21.966
9,287.217,62.566,23.410,1862,799,109.799,16.740
10,541.055,91.187,31.583,2117,800,112.989,24.018
11,412.971,77.606,27.861,1891,830,124.695,20.451
12,280.231,63.082,22.737,2175,830,125.538,17.831
13,548.041,87.788,28.699,2097,841,107.879,25.022
14,166.896,50.106,18.397,1972,858,106.699,11.750
15,481.282,104.591,29.813,2170,892,55.840,26.399
16,315.939,68.066,25.044,1996,866,129.289,17.074
17,655.165,110.091,36.889,2060,873,139.844,26.059
18,340.779,70.558,24.480,1860,873,120.256,19.960
19,117.216,41.509,15.883,1984,889,123.690,10.591
20,599.274,92.736,32.789,2108,898,120.700,24.624
21,225.892,56.763,18.855,2190,930,52.595,16.821
22,131.188,51.263,15.412,2146,916,149.036,12.335
23,166.120,49.803,19.060,1898,930,123.690,11.860
24,393.565,73.780,24.920,2219,955,171.870,21.145
25,593.840,92.558,32.264,1924,946,124.992,24.436
26,186.303,53.541,20.283,2002,945,124.380,12.816
27,140.503,45.033,16.389,1957,946,126.254,12.032
28,321.372,67.122,23.127,2156,959,107.745,17.911
29,319.044,66.518,24.048,2207,970,98.427,18.067
30,249.956,58.828,21.328,2031,980,141.710,16.821
31,392.012,73.655,26.446,2032,1018,119.982,20.264
32,455.666,80.098,28.000,2084,1017,114.146,21.504
33,132.741,42.755,16.174,1958,1047,150.642,11.837
34,127.307,42.541,15.587,2176,1082,132.709,11.729
