 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,117.992,41.509,14.450,2230,454,142.431,12.335
2,123.426,54.913,20.794,2003,475,53.616,10.396
3,163.015,63.296,22.026,2174,474,126.870,13.579
4,200.276,69.010,24.951,2254,477,132.138,15.093
5,152.924,58.739,21.885,2122,500,139.899,11.563
6,548.041,116.535,31.767,2192,534,19.440,26.949
7,106.348,39.106,14.664,2051,530,57.265,9.692
8,138.951,53.541,20.283,1982,561,55.620,13.199
9,143.608,50.533,20.887,2050,568,152.354,10.639
10,134.293,43.271,15.209,2010,646,79.992,12.335
