 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,1016.903,121.607,42.820,924,234,53.366,31.411
2,107.124,40.779,14.343,1083,219,42.510,10.962
3,106.348,38.803,15.004,1037,245,40.236,10.591
4,204.157,59.042,18.586,1058,267,58.570,16.198
5,252.285,68.582,22.907,1088,271,157.380,14.978
6,138.951,54.271,18.334,994,297,35.218,12.335
7,209.591,56.247,19.403,1126,291,140.528,15.575
8,102.467,39.961,13.333,1112,308,97.595,11.423
9,302.742,68.796,27.027,1005,326,19.026,16.717
10,159.910,48.041,17.355,1077,342,66.038,13.216
11,331.464,68.884,24.369,1106,365,40.601,17.907
12,274.797,64.026,20.794,1166,370,36.384,17.279
13,187.079,51.779,19.563,1195,400,54.162,13.083
14,329.911,68.066,22.652,1014,403,13.496,20.264
15,182.422,56.033,18.586,992,409,148.570,14.952
16,114.887,40.477,13.478,1187,410,101.310,12.460
17,184.750,58.739,20.738,1124,436,77.735,14.973
18,428.497,78.639,26.666,1148,452,7.595,21.145
19,258.495,75.970,24.480,999,463,30.256,16.740
20,174.659,50.320,18.163,1120,467,14.036,13.216
21,220.458,56.336,18.732,1231,487,131.186,15.859
22,232.879,61.017,20.794,1100,508,36.384,16.821
23,586.854,89.853,29.407,1141,514,8.616,26.432
24,154.476,48.041,16.554,1021,546,64.799,13.216
