 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,317.491,72.018,24.920,1895,159,8.130,16.740
2,149.819,49.074,19.701,1956,160,169.695,9.692
3,211.920,61.408,23.510,1954,171,167.005,11.454
4,514.662,88.393,32.919,1682,208,15.524,21.145
5,256.166,62.780,22.463,1952,223,168.690,16.155
6,198.723,55.731,19.799,1568,231,20.854,14.579
7,515.438,92.256,30.432,1869,259,22.109,24.959
8,475.072,86.115,30.137,1628,262,37.875,23.406
9,109.453,39.231,14.769,1604,246,17.354,11.101
10,103.243,39.533,14.584,1996,253,25.017,10.573
11,101.690,45.549,18.979,1532,260,21.801,8.467
12,274.797,61.836,22.975,1575,281,32.471,15.859
13,383.473,75.844,26.796,1686,275,170.538,19.383
14,471.967,88.909,35.264,1898,288,12.995,18.975
15,293.427,73.566,23.723,1802,278,158.199,18.502
16,368.724,74.598,25.414,1756,279,123.690,21.993
17,630.325,94.837,31.583,1634,284,149.859,27.412
18,540.278,88.607,31.632,1934,310,12.875,23.758
19,612.471,98.059,32.777,1686,323,36.254,26.635
20,377.263,87.058,26.032,1887,336,66.038,21.145
21,609.366,93.893,30.381,1830,330,16.858,27.313
22,249.180,62.263,23.510,1567,327,12.995,14.725
23,330.688,70.256,24.811,1636,350,16.504,18.082
24,592.288,92.558,32.071,1752,354,15.945,26.432
25,210.367,55.304,19.019,1949,355,166.608,14.978
26,111.782,42.025,16.624,1681,366,32.005,10.195
27,268.587,63.421,23.854,1710,376,4.236,17.062
28,532.516,108.845,35.517,1959,388,23.385,24.630
29,218.906,63.509,24.936,1844,402,32.005,12.951
30,225.116,58.525,23.410,1630,401,19.799,14.185
31,600.050,92.861,31.840,1677,425,14.421,26.432
32,245.299,61.017,22.874,1590,423,15.642,14.973
33,572.881,93.075,31.840,1959,439,14.421,24.670
34,391.236,75.328,27.199,1801,445,24.905,20.300
35,672.243,99.607,32.919,1738,450,15.524,27.861
36,189.408,57.796,22.583,2026,451,20.556,12.032
37,274.797,67.764,23.641,1877,464,26.565,16.549
38,369.501,74.384,27.142,1605,472,13.134,17.621
39,334.569,73.566,25.913,1694,481,17.819,18.427
40,391.236,76.147,26.564,1907,478,174.289,19.015
41,541.055,91.187,33.550,1785,482,166.329,21.796
42,244.523,58.312,21.455,1664,493,19.179,14.978
43,393.565,79.796,27.666,1736,502,170.838,19.782
44,350.094,72.748,24.936,1838,517,32.005,19.793
45,513.109,89.550,31.038,1690,520,173.480,22.823
46,159.910,48.041,17.107,1766,535,168.111,12.335
47,333.016,72.320,28.111,1726,554,32.196,17.095
48,433.154,79.155,28.413,1639,582,29.745,20.423
