 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,212.696,72.961,24.369,996,1370,139.399,15.783
2,172.330,54.360,22.026,1233,1424,16.260,10.540
3,656.718,119.115,39.843,1134,1445,35.096,24.876
4,711.832,117.139,42.965,1231,1443,15.461,22.874
5,110.229,51.779,21.455,1376,1437,160.821,7.603
6,239.865,59.042,21.219,1098,1467,41.634,16.198
7,174.659,52.082,20.341,1309,1467,162.350,11.454
8,410.643,82.804,31.925,1349,1474,152.021,17.708
9,213.472,59.344,20.644,1095,1490,39.806,14.103
10,121.097,43.271,16.717,1139,1476,161.565,10.573
11,423.839,84.353,33.177,1443,1509,169.287,18.032
12,683.887,105.107,37.182,1236,1511,166.293,25.005
13,724.252,117.442,43.387,1090,1527,12.907,22.026
14,266.258,69.312,28.000,1022,1559,12.724,14.097
15,764.618,112.458,42.005,1247,1566,9.660,25.551
16,110.229,50.231,19.019,1113,1568,13.392,9.334
17,113.334,47.098,19.563,1162,1564,7.765,7.930
18,102.467,42.541,17.355,1081,1577,23.962,9.243
19,340.779,81.558,33.769,1151,1580,164.876,13.883
20,294.203,76.147,31.150,1002,1583,171.870,14.050
21,718.042,106.655,37.834,1339,1623,152.241,24.670
22,216.577,63.598,25.060,983,1714,169.875,12.259
23,503.018,104.679,32.312,1368,1736,25.866,25.394
24,202.604,54.146,18.732,1400,1740,41.186,14.978
25,149.819,49.287,19.799,1266,1731,159.146,10.354
26,284.888,80.312,23.127,1304,1744,162.255,18.913
27,104.019,51.049,20.568,1149,1767,9.866,9.263
28,690.873,109.147,41.071,1350,1795,157.286,24.670
