 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,119.544,43.573,17.107,1074,812,34.509,11.454
2,101.690,42.541,17.016,1028,813,158.749,8.637
3,154.476,46.065,15.761,1023,836,63.435,13.216
4,232.102,63.296,21.016,1094,859,56.976,18.150
5,111.782,42.541,17.555,1163,850,17.526,8.811
6,201.052,55.517,20.942,991,872,14.621,14.534
7,142.056,49.287,17.377,1078,861,149.534,12.761
8,170.778,49.803,16.925,1129,884,38.660,13.216
9,139.727,57.279,22.237,1037,891,146.310,11.359
10,293.427,73.655,26.446,1094,916,29.982,15.859
11,110.229,39.533,14.664,1164,944,32.735,11.231
12,111.782,40.779,15.412,1079,978,149.036,11.837
13,152.924,48.255,17.355,1085,993,113.962,13.135
14,108.677,49.803,17.355,1019,1008,23.962,11.716
15,202.604,60.288,22.463,1120,1041,168.690,13.760
16,100.138,37.041,12.707,1173,1051,123.690,11.427
17,420.734,76.574,25.230,1192,1063,155.225,22.907
18,103.243,39.533,15.761,1139,1072,26.565,9.331
19,112.558,43.057,16.246,1115,1070,167.471,9.692
20,121.873,41.598,16.246,1159,1095,40.601,11.427
21,441.693,82.590,28.153,1078,1096,159.864,22.459
22,132.741,43.573,15.412,1173,1145,30.964,12.022
23,138.175,47.739,16.198,1159,1152,67.620,13.392
