 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,265.482,61.320,20.738,1810,1334,12.265,17.621
2,197.947,55.304,18.669,1785,1402,109.290,15.216
3,135.070,45.033,15.687,1888,1418,128.157,12.993
4,173.106,48.771,16.947,1740,1432,8.973,14.097
5,166.896,51.049,17.621,1902,1459,36.870,13.035
6,105.572,43.485,14.343,1864,1468,79.380,11.454
7,141.280,44.303,16.460,1938,1461,105.524,11.454
8,220.458,55.820,18.669,1915,1472,109.290,15.859
9,177.764,54.271,18.917,1854,1505,62.241,14.097
10,109.453,42.025,14.978,1985,1526,61.928,10.257
11,279.454,60.804,20.283,1952,1517,124.380,18.502
12,162.239,50.017,16.947,1889,1533,8.973,14.050
13,113.334,40.263,15.158,1983,1569,54.462,10.866
14,121.097,42.541,15.761,1940,1578,63.435,11.145
15,201.052,54.485,18.835,2018,1604,79.216,15.056
16,144.385,45.247,16.174,2026,1671,29.358,12.951
