 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,392.789,78.034,29.288,988,187,173.089,20.264
2,364.843,73.868,26.753,1110,230,17.241,18.250
3,413.748,77.820,27.142,1023,231,166.866,20.400
4,262.377,64.114,23.327,1176,243,10.886,15.859
5,436.259,96.296,29.722,979,256,168.024,21.018
6,612.471,95.780,35.385,1045,291,18.886,24.584
7,451.008,80.312,26.017,1145,298,118.301,23.506
8,655.165,105.321,33.434,989,324,18.435,27.045
9,256.943,60.590,20.887,1174,320,27.646,17.621
10,195.618,53.328,20.625,1047,317,19.983,13.216
11,419.958,79.369,27.142,1101,323,13.134,20.833
12,113.334,40.049,14.207,991,358,29.745,10.573
13,234.431,57.066,20.942,1155,386,22.249,15.761
14,545.712,93.502,35.341,1065,397,175.711,23.789
15,215.025,59.558,23.967,1177,443,17.103,13.132
16,159.910,50.836,20.436,1004,449,172.569,10.573
17,568.224,92.345,32.599,1145,488,161.075,23.789
18,586.078,97.417,37.057,1063,508,18.004,21.155
19,817.404,116.623,45.891,1082,533,3.302,25.041
20,580.644,92.647,33.166,1011,543,16.991,23.789
