 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,321.372,69.098,24.685,242,348,55.176,19.153
2,416.076,77.002,26.402,263,369,64.290,21.805
3,456.442,81.131,28.000,291,397,77.276,21.145
4,312.834,67.550,23.177,324,374,98.746,17.621
5,319.820,74.082,25.793,362,415,82.147,17.621
6,334.569,68.280,23.177,471,445,81.254,19.313
7,151.371,46.795,16.460,383,452,74.476,13.216
8,187.855,51.779,19.019,426,466,76.608,13.760
9,450.232,98.575,32.895,450,487,69.624,22.651
10,110.229,39.533,15.387,542,469,66.371,10.245
11,192.513,56.852,21.509,508,500,55.008,12.816
12,371.829,72.836,23.723,573,526,74.932,22.026
13,170.778,49.287,17.555,509,514,17.526,13.931
