 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,395.894,86.542,33.584,1988,1316,175.486,19.871
2,106.348,47.009,18.669,2031,1366,19.290,9.456
3,232.102,65.788,22.307,2111,1378,9.090,17.719
4,107.900,45.763,18.163,2045,1460,165.964,9.692
5,237.536,73.050,26.840,1895,1461,113.199,15.256
6,109.453,50.533,16.554,2107,1537,25.201,13.181
7,176.211,63.509,26.446,1690,1567,29.982,12.443
8,113.334,48.469,19.799,2253,1563,32.276,10.372
9,216.577,66.820,22.079,2015,1577,151.390,17.522
10,196.394,68.066,27.327,2177,1591,159.228,12.891
11,163.015,62.050,22.652,1714,1648,13.496,12.405
12,173.106,63.207,22.026,1591,1726,126.870,13.706
13,213.472,70.985,27.666,1531,1816,127.235,13.586
