 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,171.554,50.533,19.343,1176,925,59.931,12.215
2,367.948,75.240,26.970,1233,939,38.367,17.684
3,447.903,79.582,26.446,1202,970,60.018,23.641
4,285.664,66.001,23.723,1278,964,31.329,16.388
5,407.538,77.820,28.685,1322,996,47.490,19.200
6,472.744,88.732,30.111,1295,1007,69.444,23.633
7,490.598,84.566,31.546,1350,1021,54.090,20.982
8,313.610,67.336,23.723,1299,1022,148.671,18.502
9,345.437,71.288,22.737,1362,1066,35.538,21.748
10,359.409,73.352,24.685,1398,1063,124.824,20.919
11,399.775,84.780,29.446,1446,1115,51.072,21.182
12,131.188,43.271,17.016,1408,1125,21.251,11.454
