 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,350.870,88.732,34.553,1268,1355,19.359,15.996
2,216.577,70.772,22.652,1192,1380,13.496,14.978
3,255.390,73.691,26.564,1239,1379,5.711,14.097
4,1085.214,136.950,50.712,1388,1400,172.011,29.953
5,121.873,53.239,18.397,1013,1394,16.699,9.692
6,509.228,99.393,34.009,1554,1447,16.557,22.907
7,494.479,108.329,31.546,1112,1457,35.910,27.313
8,619.457,110.002,37.639,1224,1460,20.556,23.351
9,105.572,49.929,17.355,1323,1464,23.962,10.587
10,530.963,111.765,35.517,1256,1480,23.385,22.065
11,353.975,91.010,30.111,1370,1478,20.556,18.016
12,423.839,101.494,29.969,1298,1524,24.305,21.671
13,837.587,130.241,39.687,1392,1564,177.455,28.669
14,215.025,66.001,20.887,1446,1549,152.354,14.978
15,371.053,84.050,29.288,1500,1550,158.839,18.141
16,301.190,84.994,27.327,1428,1595,20.772,16.881
