 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,352.423,91.312,25.687,1136,646,112.166,18.502
2,173.883,56.122,21.671,1156,678,63.435,12.816
3,298.085,66.518,23.410,1390,667,160.201,18.000
4,468.086,86.970,28.413,1276,675,172.875,24.360
5,280.231,81.772,24.064,1354,686,23.749,17.621
6,283.336,66.518,26.032,1224,677,156.038,14.973
7,458.771,95.869,30.342,1071,716,64.179,22.907
8,573.658,90.583,29.813,1334,717,71.030,25.611
9,480.506,84.353,30.137,1098,724,74.745,21.175
10,207.262,53.541,18.334,1357,713,35.218,14.978
11,228.221,60.074,21.761,1138,722,58.241,15.761
12,261.600,72.320,28.208,1305,742,75.530,14.076
13,426.168,95.050,30.432,1378,746,67.891,20.095
14,233.655,60.590,23.723,1222,716,111.801,14.812
15,361.738,72.409,24.480,1175,752,59.744,18.502
16,212.696,56.550,20.341,1130,750,72.350,14.488
17,312.057,72.106,25.687,1410,729,112.166,17.488
