 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,211.143,54.787,18.979,1488,1307,111.801,16.155
2,241.417,58.614,21.219,1545,1354,48.366,17.337
3,259.271,59.130,21.328,1516,1360,38.290,17.444
4,110.229,40.049,14.769,1558,1370,17.354,10.471
5,123.426,47.311,18.979,1461,1380,21.801,8.916
6,237.536,59.558,21.796,1549,1385,14.036,14.973
7,274.797,63.812,22.583,1528,1400,159.444,17.594
8,245.299,69.312,25.060,1274,1416,169.875,14.978
9,662.928,99.393,37.339,1376,1465,19.290,23.789
10,100.138,47.739,15.412,1514,1456,120.964,10.471
11,513.109,87.574,30.163,1225,1474,6.710,23.789
12,419.958,83.925,30.584,1475,1484,41.496,19.319
13,475.849,104.591,30.317,1332,1496,35.538,22.568
14,112.558,41.295,15.687,1450,1502,38.157,10.870
15,144.385,45.336,16.246,1280,1512,40.601,12.335
16,101.690,37.255,13.678,1625,1508,14.931,10.307
17,336.121,70.256,23.410,1607,1541,70.201,19.548
18,565.119,93.288,35.286,1463,1551,177.138,23.051
19,489.821,84.139,31.138,1532,1561,25.115,22.026
20,161.462,47.525,16.174,1582,1555,150.642,14.345
21,157.581,56.033,17.621,1288,1580,53.130,14.978
22,205.709,56.550,22.566,1633,1578,38.660,12.863
23,417.629,79.708,27.666,1654,1585,9.162,21.582
24,464.981,86.845,30.686,1294,1602,39.174,20.489
25,423.063,78.852,28.468,1422,1594,21.801,21.145
26,828.271,114.131,42.364,1470,1599,16.928,27.313
27,295.756,64.542,22.463,1626,1603,168.690,18.502
28,442.469,80.098,25.913,1361,1642,125.311,23.407
29,670.690,109.575,32.742,1531,1665,23.806,29.568
30,509.228,91.099,35.951,1458,1672,17.103,19.396
31,585.301,92.772,30.950,1431,1723,4.899,26.635
