 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,247.628,60.074,21.671,1760,1335,26.565,16.740
2,244.523,62.780,22.857,1794,1345,27.553,14.991
3,218.906,64.026,23.127,1930,1372,17.745,15.404
4,126.531,45.247,18.334,1699,1374,35.218,10.396
5,261.600,61.836,22.514,1770,1384,30.579,16.628
6,138.175,46.795,18.163,1832,1383,22.834,11.454
7,459.547,84.994,28.766,1731,1407,62.650,23.084
8,135.070,47.009,17.840,2074,1381,122.905,11.033
9,414.524,91.526,28.685,1617,1398,10.620,21.453
10,170.001,48.771,18.523,1650,1424,25.346,13.392
11,126.531,46.493,17.970,1942,1430,168.690,10.573
12,492.150,83.107,29.341,1862,1451,41.348,22.459
13,128.859,48.469,16.460,1812,1429,105.524,12.608
14,244.523,61.017,22.097,1906,1445,23.499,16.198
15,315.162,71.074,25.657,1566,1447,15.945,18.110
16,176.211,55.517,19.060,2163,1439,123.690,14.097
17,259.271,70.130,28.861,1972,1479,77.661,12.710
18,148.266,48.860,18.917,1756,1464,27.759,11.454
19,478.177,88.304,31.225,1698,1473,16.390,21.080
20,361.738,76.058,28.153,1995,1486,69.864,17.950
21,270.139,64.542,23.674,1632,1479,45.000,16.283
22,530.963,87.877,32.706,1490,1482,27.255,22.994
23,655.941,98.059,34.009,1548,1497,16.557,27.489
24,225.116,58.828,22.289,1634,1496,18.435,14.342
25,352.423,76.058,28.766,1853,1514,49.970,17.838
26,263.153,62.566,22.874,1501,1503,15.642,16.242
27,225.116,59.042,21.016,1723,1512,56.976,16.357
28,169.225,49.501,17.970,1656,1515,168.690,14.097
29,268.587,66.518,24.369,1888,1549,77.471,16.549
30,233.655,60.804,21.310,1904,1547,82.875,16.447
31,318.267,69.010,24.826,1934,1543,27.474,18.690
32,704.070,99.821,33.769,1626,1548,15.124,27.975
33,288.769,73.478,25.793,1432,1539,172.147,17.522
34,189.408,53.239,18.979,1496,1554,21.801,13.955
35,345.437,70.256,23.967,1555,1570,17.103,21.015
36,239.865,58.098,20.644,1595,1579,39.806,16.524
37,239.865,62.352,23.805,1456,1583,38.991,15.330
38,203.381,55.304,20.283,1494,1603,55.620,14.579
39,443.246,82.288,28.981,1870,1617,70.463,20.339
40,451.008,86.970,28.766,1792,1607,27.350,23.529
41,475.849,88.607,32.504,1510,1615,32.829,19.671
42,314.386,75.328,26.284,1818,1618,39.560,17.419
43,213.472,57.493,22.237,1646,1629,33.690,12.951
44,214.248,65.485,21.219,1598,1634,41.634,16.682
45,105.572,44.001,17.488,1562,1643,49.086,9.456
46,357.080,75.756,25.793,1668,1663,82.147,20.735
47,465.757,84.655,29.288,1824,1634,96.911,21.685
48,528.634,88.607,30.584,1714,1662,48.504,23.404
49,759.184,106.567,37.639,1836,1663,20.556,28.976
50,288.769,63.598,22.097,1757,1666,23.499,18.502
51,270.915,66.215,23.723,1616,1694,31.329,16.132
52,122.649,43.787,15.004,1688,1695,139.764,13.114
53,356.304,83.107,28.766,1762,1721,40.030,18.594
54,381.145,94.018,27.355,1686,1754,14.931,23.051
