 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,145.937,47.525,16.833,1002,1190,42.879,13.083
2,194.065,66.945,23.327,1030,1214,79.114,13.280
3,228.221,67.977,22.566,991,1218,38.660,15.961
4,122.649,41.811,14.343,981,1230,132.510,12.335
5,378.040,72.320,25.913,1187,1285,35.311,19.307
6,187.855,53.541,19.799,1071,1279,32.276,14.569
7,447.127,98.361,28.208,1147,1298,75.530,24.489
8,169.225,57.279,18.523,1112,1291,25.346,14.978
9,332.240,79.066,26.753,1060,1313,72.759,18.502
10,329.911,69.098,25.429,1210,1312,75.964,17.621
11,110.229,44.001,15.056,1026,1305,20.556,11.222
12,318.267,77.518,23.641,1181,1343,26.565,19.606
