 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,212.696,56.033,20.644,1873,1162,50.194,14.802
2,299.637,66.304,21.016,1941,1194,146.976,19.383
3,158.357,52.812,21.671,2101,1215,63.435,11.974
4,125.754,43.271,16.624,2023,1214,57.995,10.639
5,256.943,62.566,23.059,2130,1234,83.418,15.859
6,193.289,52.295,17.818,2034,1242,171.469,14.978
7,153.700,46.795,16.389,2086,1251,36.254,13.397
8,156.029,46.582,17.107,1932,1257,34.509,13.216
9,127.307,46.795,18.979,2076,1281,68.199,9.900
10,131.965,44.517,15.004,2212,1280,49.764,12.335
11,184.750,51.779,18.586,2085,1285,58.570,13.719
