 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,117.992,42.025,17.107,343,840,55.491,9.617
2,183.198,51.566,19.563,356,866,82.235,12.335
3,388.907,79.369,28.413,460,898,60.255,19.283
4,314.386,87.574,29.288,440,904,74.291,17.070
5,644.297,94.837,31.840,372,877,104.421,27.313
6,541.055,91.917,33.998,522,916,58.782,23.154
7,336.121,72.836,26.955,558,887,101.310,17.337
8,218.906,57.368,21.182,503,913,73.072,13.216
9,523.977,87.272,30.111,596,938,69.444,24.920
10,146.714,48.041,18.163,660,928,50.906,11.427
11,136.622,55.945,19.343,332,931,30.069,11.394
12,113.334,37.771,13.931,560,937,34.695,11.214
13,444.798,80.703,29.617,592,954,120.379,20.016
14,433.930,89.034,26.970,475,986,38.367,23.511
15,354.752,72.320,24.369,567,971,102.529,19.989
