 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,271.692,67.034,23.277,1210,104,150.524,18.324
2,114.887,42.025,16.554,1275,144,115.201,10.245
3,369.501,77.304,27.027,1236,185,19.026,21.993
4,186.303,64.239,25.429,1321,170,165.964,13.216
5,243.746,61.231,21.599,1262,193,11.768,17.621
6,327.583,69.828,23.723,1165,202,164.932,18.502
7,568.224,90.155,32.264,1245,211,145.008,24.670
8,116.439,53.755,20.283,1146,244,145.620,10.266
9,180.869,63.723,22.737,1500,244,125.538,14.106
10,114.887,40.779,15.687,1290,255,141.843,10.426
11,364.843,77.518,28.208,1250,259,141.340,17.813
12,301.190,66.090,25.044,1344,283,129.289,17.337
13,110.229,48.771,18.163,1468,296,157.166,9.784
14,119.544,47.739,16.389,1314,310,36.254,12.343
15,293.427,66.001,25.075,1418,320,161.565,17.541
16,315.162,71.288,26.637,1214,319,145.784,16.549
17,312.057,74.296,28.861,1293,321,148.736,16.549
18,274.797,65.058,24.480,1355,325,149.744,15.367
19,376.487,84.050,34.009,1156,354,163.443,16.889
20,171.554,52.082,20.942,1081,373,157.751,12.335
21,298.085,71.804,23.261,1219,394,24.624,20.173
22,149.042,48.255,17.555,1422,384,162.474,11.786
23,306.623,70.344,27.652,1287,386,149.349,15.367
24,107.900,41.509,16.624,1276,409,147.995,9.589
25,330.688,74.296,28.372,1230,413,154.231,17.641
26,107.124,44.731,18.163,1306,417,157.166,9.616
27,197.947,53.025,19.343,1118,424,149.931,14.329
28,572.881,93.804,36.815,1162,450,158.962,22.841
29,324.477,75.114,29.617,1292,460,149.621,15.577
30,118.768,46.279,15.412,1154,478,30.964,13.208
31,183.974,52.812,21.328,1372,478,141.710,12.684
32,158.357,56.247,22.237,1350,485,146.310,10.996
33,310.505,79.494,29.062,1250,495,165.964,17.553
34,124.978,42.969,16.078,1243,510,170.538,11.033
35,165.344,49.803,19.503,1330,538,161.565,11.967
