 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,353.199,87.574,30.163,1368,1186,83.290,18.028
2,406.761,82.074,31.828,1316,1156,94.764,19.138
3,211.143,59.558,21.761,1408,1168,121.759,15.761
4,302.742,73.352,27.596,1294,1211,73.301,15.611
5,219.682,63.296,21.671,1363,1196,153.435,15.737
6,128.083,41.937,15.612,1231,1221,106.390,11.837
7,346.213,72.106,26.898,1416,1236,121.608,18.502
8,922.975,122.160,43.208,1260,1245,110.283,28.566
9,351.647,80.401,29.917,1357,1251,103.627,16.657
10,1129.461,161.229,52.878,1383,1310,79.439,30.374
11,154.476,61.534,26.432,1162,1278,53.130,10.505
12,253.061,69.739,25.075,1191,1271,18.435,16.925
13,359.409,86.328,34.316,1254,1281,119.197,15.339
14,443.246,84.353,30.686,1410,1325,129.174,22.237
15,436.259,90.796,29.168,1177,1370,64.983,24.307
16,477.401,86.328,28.536,1084,1407,81.119,23.798
17,388.131,77.606,25.075,1151,1413,71.565,21.946
18,161.462,55.001,22.026,1398,1413,143.130,12.215
