 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,672.243,98.059,34.271,1216,952,162.031,27.977
2,168.449,52.723,18.397,1163,957,163.301,13.998
3,161.462,47.828,17.840,1523,1005,122.905,12.834
4,185.527,53.844,20.130,1210,1009,156.801,12.707
5,330.688,71.502,23.723,1378,1008,148.671,19.446
6,639.640,99.821,34.910,1420,1031,169.824,24.529
7,291.098,67.852,23.723,1131,1031,164.932,17.621
8,317.491,78.550,29.538,1234,1035,162.646,16.297
9,294.980,67.764,24.193,1458,1088,33.111,17.974
10,285.664,70.042,26.196,1172,1103,160.346,15.761
11,197.171,56.763,20.942,1509,1130,14.621,13.615
12,104.795,45.033,17.970,1207,1144,168.690,8.633
13,156.805,53.755,22.026,1274,1175,16.260,10.971
14,490.598,86.631,32.777,1484,1180,143.746,21.603
15,210.367,56.033,20.625,1575,1183,160.017,14.767
16,280.231,67.034,23.723,1393,1221,148.671,16.709
17,121.873,53.630,18.334,1167,1235,35.218,12.335
18,296.532,83.534,26.955,1325,1234,11.310,16.281
19,229.774,62.780,21.219,1561,1244,41.634,16.155
20,543.383,93.591,31.150,1444,1286,28.740,24.147
21,190.184,55.517,19.878,1537,1271,167.196,13.216
22,357.857,88.732,34.721,1279,1272,144.293,16.198
