 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,818.180,136.257,41.968,1882,689,129.036,31.107
2,519.319,100.764,34.910,2087,712,169.824,21.707
3,166.120,59.771,20.738,1932,726,12.265,13.245
4,152.147,59.771,20.625,2007,766,19.983,13.791
5,158.357,59.255,19.799,2135,806,69.146,12.335
6,147.490,50.017,17.107,2074,807,168.111,13.003
7,425.392,96.296,36.815,2093,839,158.962,19.240
8,219.682,61.747,23.327,2159,853,10.886,13.785
9,457.218,96.296,34.271,2178,886,43.958,19.494
10,335.345,91.615,28.097,2158,885,48.814,24.479
11,439.364,98.147,31.038,1952,861,96.520,19.340
12,241.417,70.558,21.814,2110,891,46.637,16.155
13,128.859,49.287,19.563,2021,899,144.162,10.662
14,105.572,50.017,20.111,2180,902,118.811,9.752
15,349.318,91.526,26.505,2018,1004,68.552,22.380
16,130.412,46.065,16.833,2135,992,132.879,11.423
17,152.924,54.787,21.182,1952,1002,135.000,12.462
18,240.641,76.877,28.413,2023,1032,150.255,14.209
19,113.334,53.025,17.621,1846,1061,143.130,11.900
20,197.171,66.304,21.016,2140,1084,56.976,17.118
