 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,418.405,82.502,32.396,868,1368,157.620,18.150
2,158.357,56.033,21.292,901,1405,155.556,11.033
3,950.145,121.821,46.304,816,1421,158.806,28.758
4,341.555,77.304,30.317,784,1424,144.462,17.225
5,337.674,71.376,27.327,920,1440,159.228,17.095
6,414.524,79.796,30.938,1004,1455,160.017,18.913
7,770.828,109.361,38.485,881,1462,164.055,26.623
8,386.578,74.812,27.027,1102,1484,160.974,19.426
9,574.434,95.869,36.284,762,1492,150.945,21.009
10,118.768,48.985,21.761,760,1510,148.241,7.880
11,244.523,61.534,21.885,900,1514,139.899,16.017
12,385.802,75.844,26.970,1199,1520,141.633,20.489
13,370.277,74.296,26.151,1143,1523,147.381,20.038
14,155.252,49.715,19.563,686,1523,144.162,11.085
15,353.975,80.954,31.038,806,1528,145.408,14.906
16,524.753,94.018,35.242,740,1526,126.870,20.559
17,459.547,88.732,34.316,650,1537,150.803,19.060
18,168.449,64.453,28.372,797,1539,143.842,8.458
19,595.393,102.401,36.327,1002,1545,157.166,24.307
20,440.141,80.312,26.753,1077,1552,162.759,22.907
21,488.269,86.631,32.919,1213,1563,164.476,19.525
22,843.020,127.926,40.653,614,1567,150.101,30.426
23,187.079,52.723,19.019,918,1570,166.608,14.097
24,225.892,59.042,21.455,1044,1569,160.821,14.978
25,598.498,106.655,30.381,966,1568,119.539,27.861
26,397.446,81.558,26.196,1257,1595,19.654,22.026
27,540.278,87.574,28.766,1157,1579,117.350,26.006
28,340.779,70.558,24.496,839,1596,142.306,18.913
29,202.604,60.804,24.496,558,1597,127.694,11.427
30,243.746,59.558,22.307,1179,1609,170.910,14.862
31,291.874,72.534,27.327,787,1609,159.228,14.761
32,381.145,78.034,31.374,583,1609,128.157,16.821
33,472.744,86.328,31.767,748,1616,146.310,21.182
34,476.625,89.853,33.248,661,1616,122.005,21.147
35,412.195,79.066,27.596,1097,1626,163.301,20.087
36,689.321,112.155,35.110,969,1629,162.474,28.565
37,770.052,107.297,36.166,906,1628,124.077,29.281
38,162.239,57.796,24.575,1176,1640,165.466,9.957
39,382.697,77.090,27.652,1172,1648,157.521,18.946
40,451.784,82.893,27.440,1031,1655,132.397,22.570
41,108.677,43.485,18.334,646,1660,125.218,8.308
42,378.040,71.804,24.496,1211,1663,127.694,20.559
43,175.435,57.582,22.975,1135,1669,147.529,12.624
44,447.903,81.042,28.208,747,1686,165.530,21.872
45,159.910,48.985,19.060,721,1693,146.310,11.506
46,398.999,77.090,27.440,1024,1692,132.397,20.489
47,506.123,89.639,31.913,877,1719,6.340,21.419
48,167.673,49.074,17.016,1071,1717,68.749,13.216
49,475.072,84.566,30.008,1134,1709,130.236,22.428
50,225.116,56.763,18.835,1186,1716,169.216,17.324
51,190.184,52.295,19.799,1018,1714,122.276,13.791
52,149.819,48.041,18.979,884,1726,158.199,12.268
53,548.041,92.042,33.248,819,1741,147.995,23.214
54,308.952,69.312,23.410,1010,1748,160.201,17.513
55,411.419,76.360,25.913,1064,1745,125.311,22.568
56,412.195,77.606,26.284,937,1756,129.560,21.453
57,614.799,96.385,33.998,1122,1763,148.782,26.391
58,489.045,86.115,30.008,883,1762,130.236,23.214
59,442.469,83.409,30.381,1101,1788,150.461,19.624
60,339.226,71.804,25.611,1050,1794,130.815,19.126
61,252.285,60.804,20.130,959,1817,23.199,17.522
62,108.677,44.303,18.163,1106,1807,157.166,8.467
