 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,343.884,71.590,26.955,1299,760,11.310,17.621
2,186.303,54.787,21.292,1158,762,24.444,13.095
3,464.981,91.917,35.951,1188,768,17.103,19.383
4,303.518,69.526,28.317,932,763,5.356,15.859
5,281.783,75.542,26.796,1334,767,170.538,17.237
6,506.123,90.885,34.642,1029,782,7.306,21.003
7,240.641,61.320,23.127,1267,781,17.745,14.757
8,388.131,83.107,34.009,1120,794,16.557,15.999
9,261.600,61.622,21.761,1366,790,158.629,15.859
10,261.600,66.304,26.284,1165,798,13.570,14.978
11,255.390,62.566,24.193,1082,801,169.509,14.629
12,246.851,58.525,22.307,1294,805,170.910,14.978
13,270.139,67.122,23.127,983,816,17.745,17.534
14,206.486,65.876,28.372,1350,827,25.769,10.759
15,563.566,92.219,34.406,1007,847,13.325,21.145
16,113.334,42.025,17.107,962,840,11.889,9.560
17,346.989,75.417,29.288,1220,847,6.911,15.859
18,114.111,49.892,21.437,1146,863,170.538,7.930
19,230.550,68.368,27.820,1046,878,10.954,12.268
20,229.774,70.433,29.288,1133,874,173.089,10.106
21,124.978,51.868,23.059,938,907,6.582,7.678
22,174.659,59.042,24.193,1046,913,169.509,11.454
23,315.939,84.957,35.778,1019,938,9.926,12.211
24,196.394,63.598,26.505,965,949,15.422,11.231
25,272.468,62.050,22.583,1029,961,20.556,16.549
26,108.677,42.541,17.818,936,959,8.531,8.639
27,124.202,44.819,18.163,911,965,14.036,9.616
28,280.231,67.336,26.032,994,979,23.962,14.514
29,249.956,63.812,24.241,956,980,19.093,13.931
30,426.944,101.155,32.348,903,1015,29.358,20.264
31,327.583,87.058,29.722,996,1021,168.024,17.621
32,113.334,39.533,14.234,975,1039,158.199,11.427
33,440.917,94.409,34.944,998,1069,33.690,18.710
34,233.655,67.122,28.000,955,1061,12.724,11.855
35,412.195,88.179,35.637,895,1084,8.531,15.859
36,100.138,45.033,18.835,984,1081,10.784,7.930
37,165.344,64.026,21.509,1014,1077,145.008,13.576
38,291.098,69.917,26.284,1013,1103,166.430,15.099
39,277.902,73.352,27.142,889,1110,13.134,14.097
40,157.581,47.098,16.717,987,1113,161.565,12.335
41,104.795,40.779,16.246,980,1123,167.471,8.811
42,351.647,79.457,33.025,976,1148,9.211,14.097
