 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,621.786,96.599,35.088,1885,979,61.504,22.967
2,719.595,133.765,42.437,1843,1035,85.236,26.432
3,332.240,81.042,30.774,1963,1033,66.371,16.456
4,544.936,89.639,31.925,2166,1054,50.599,23.479
5,312.057,68.066,23.935,1863,1059,96.340,17.522
6,366.396,84.050,25.687,1918,1063,120.964,22.016
7,118.768,44.303,16.763,2044,1071,93.013,9.945
8,338.450,74.082,27.652,1967,1105,67.521,17.337
9,300.413,69.828,24.936,1820,1105,57.995,16.333
10,104.019,41.081,17.016,1948,1102,68.749,8.761
11,338.450,74.384,24.241,2122,1086,109.093,20.076
12,315.939,76.788,27.199,1910,1138,65.095,18.125
13,337.674,80.615,30.432,1886,1142,67.891,16.549
14,275.573,77.820,26.505,2101,1154,68.552,18.502
15,139.727,48.255,17.355,2004,1133,113.962,12.125
16,495.255,86.115,31.925,2127,1176,62.021,21.259
17,377.263,77.090,27.355,1962,1173,75.069,18.973
18,131.965,45.033,18.142,1930,1171,60.945,10.263
19,108.677,45.852,19.323,2088,1201,65.772,7.801
20,256.166,61.836,21.761,2060,1208,68.629,15.859
21,234.431,61.836,23.059,2150,1236,83.418,14.097
