 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,609.366,98.663,35.264,981,1457,12.995,22.635
2,404.432,77.393,28.981,723,1475,19.537,19.024
3,351.647,75.453,27.440,1099,1475,174.472,17.621
4,121.097,45.033,16.078,962,1486,9.462,10.573
5,1097.634,125.950,43.387,858,1504,12.907,33.480
6,573.658,93.163,34.271,796,1491,162.031,22.907
7,160.686,48.041,18.163,922,1501,14.036,12.335
8,104.795,46.279,18.669,1140,1522,19.290,8.593
9,461.100,85.599,31.448,957,1538,11.310,19.383
10,493.703,89.639,32.706,779,1540,175.365,20.264
11,495.255,85.082,29.181,732,1563,28.887,23.577
12,189.408,52.598,19.563,1087,1547,172.235,12.335
13,120.321,44.303,17.970,1126,1552,11.310,9.616
14,183.974,56.852,23.410,834,1556,19.799,11.286
15,340.003,76.147,28.208,1114,1569,14.470,15.859
16,206.486,58.525,20.738,779,1571,12.265,14.097
17,156.029,54.058,19.701,918,1568,169.695,11.994
18,713.385,116.837,40.995,862,1592,8.653,26.432
19,376.487,75.328,26.840,739,1615,23.199,20.764
20,497.584,94.321,34.710,1045,1626,23.962,21.175
21,589.959,93.288,33.769,918,1624,15.124,24.823
22,631.101,98.147,38.293,951,1653,23.025,23.496
23,400.551,79.796,28.097,1146,1669,41.186,18.815
24,270.915,64.114,24.048,1009,1664,28.443,15.321
25,386.578,79.671,31.250,836,1670,21.501,17.267
26,218.906,63.812,23.410,1054,1672,19.799,12.821
27,413.748,76.574,27.370,1099,1684,33.179,20.824
28,870.966,113.313,37.484,878,1693,23.552,31.773
29,569.000,91.312,32.324,1016,1710,17.447,23.789
30,112.558,42.969,17.016,1177,1719,21.251,9.945
31,427.720,85.385,31.583,1089,1731,22.989,18.661
32,260.048,62.780,23.967,830,1733,17.103,16.150
33,187.079,58.098,23.967,1012,1746,17.103,11.454
34,274.020,62.566,22.026,824,1754,143.130,17.594
35,430.049,85.510,32.895,1039,1774,20.376,18.436
36,559.685,118.083,32.789,780,1762,149.300,24.584
37,385.026,84.050,32.156,902,1778,9.462,16.351
38,247.628,65.272,22.463,838,1797,11.310,16.688
39,431.602,87.574,33.906,1078,1807,24.567,17.618
40,347.765,76.058,28.685,887,1821,10.620,16.740
