 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,279.454,77.002,24.241,654,496,160.907,19.305
2,138.175,45.247,15.612,526,512,106.390,13.216
3,489.045,88.820,31.546,635,515,125.910,21.556
4,328.359,71.074,26.196,608,524,109.654,17.997
5,559.685,91.312,30.546,558,544,146.768,25.543
6,497.584,85.812,28.208,426,576,38.660,24.705
7,107.124,38.803,14.664,524,581,122.735,10.573
8,539.502,95.353,32.895,643,590,159.624,23.284
9,398.999,80.312,26.284,412,616,39.560,21.058
10,432.378,93.288,28.208,370,629,165.530,21.269
11,129.636,51.779,15.883,445,626,146.310,13.216
12,341.555,83.320,27.666,676,649,170.838,19.030
13,173.883,50.320,18.163,590,659,112.834,13.216
14,564.342,92.986,30.887,529,700,86.730,26.196
15,846.902,115.289,37.057,406,671,118.393,32.396
16,190.960,63.509,22.857,463,676,117.553,12.215
17,171.554,58.223,21.509,697,689,124.992,12.460
18,505.347,86.026,30.381,356,721,16.858,24.035
19,302.742,71.590,22.737,542,705,125.538,19.383
20,383.473,74.812,25.245,654,730,119.249,20.264
21,361.738,71.804,23.723,370,741,164.932,21.145
22,104.795,43.787,16.389,618,747,143.746,10.153
23,541.831,89.639,30.381,482,756,119.539,24.648
24,439.364,86.542,28.000,428,758,102.724,24.959
