 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,471.191,84.566,29.288,2090,350,158.839,22.512
2,236.760,61.320,22.874,2142,408,164.358,14.488
3,544.936,88.091,30.419,2142,438,169.992,24.147
4,145.161,44.001,16.554,2026,449,25.201,12.460
5,361.738,75.542,27.199,2215,443,155.095,19.960
6,322.149,68.280,23.127,2042,461,17.745,19.383
7,409.866,79.369,30.137,2107,458,164.745,18.354
8,497.584,85.599,28.208,2271,486,14.470,23.755
9,492.150,90.155,30.432,1998,471,157.891,23.465
10,282.559,64.026,21.509,2068,494,34.992,17.621
11,434.707,79.280,27.440,2128,501,132.397,21.182
12,585.301,95.139,34.855,2155,504,163.856,22.026
13,540.278,91.187,31.287,2234,509,147.653,23.327
14,691.649,122.124,35.962,2335,509,120.964,29.597
15,240.641,57.796,20.283,2038,519,145.620,16.740
16,403.656,95.994,28.766,2289,528,130.030,21.805
17,428.497,84.566,32.694,2156,533,165.964,18.283
18,540.278,96.385,34.406,2038,547,166.675,23.789
19,386.578,76.877,30.072,1934,545,148.173,19.015
20,658.270,99.909,33.177,2096,562,10.713,26.432
21,326.030,68.796,23.967,2253,564,17.103,18.502
22,450.232,82.590,27.440,2298,564,132.397,22.907
23,322.925,69.312,23.059,2177,587,6.582,18.502
24,231.326,60.501,23.805,2274,578,141.009,13.537
25,266.258,62.050,23.723,1916,579,148.671,16.019
26,385.802,83.232,29.181,2002,580,118.887,19.627
27,106.348,41.509,17.488,2268,584,130.914,8.722
28,232.879,57.493,19.878,2215,606,12.804,16.740
29,348.542,71.502,24.480,1964,598,149.744,19.936
30,582.973,92.345,32.694,2302,613,14.036,24.797
31,187.079,51.993,18.979,1911,603,158.199,14.173
32,449.456,80.312,26.637,1936,640,55.784,23.290
33,165.344,52.295,19.323,2050,618,155.772,12.538
34,282.559,64.755,22.184,2230,627,173.157,17.950
35,388.907,78.034,25.044,2179,627,129.289,22.026
36,582.973,93.893,32.396,2129,634,157.620,24.670
37,286.441,63.812,22.737,2084,631,125.538,18.067
38,358.633,72.320,24.432,2289,657,64.359,20.489
39,203.381,57.582,19.799,2024,637,147.724,14.579
40,483.611,82.804,29.062,1970,655,165.964,23.247
41,521.648,87.147,29.617,2014,680,30.379,23.789
42,412.971,77.090,25.928,2171,665,170.218,21.145
43,249.956,61.106,22.975,2254,661,147.529,14.488
44,118.768,40.993,15.081,2224,668,173.290,11.427
45,356.304,71.288,25.913,1923,674,144.689,18.690
46,525.529,88.304,32.396,1962,684,157.620,23.045
47,269.363,64.542,25.368,2238,684,110.323,15.150
48,412.195,79.155,27.666,2211,692,142.765,20.760
49,451.008,80.098,28.000,2270,725,65.854,23.051
50,287.217,64.542,23.967,2154,699,126.027,16.821
51,421.510,77.518,27.142,2000,715,166.866,21.905
52,422.286,78.123,27.142,2216,729,166.866,21.145
53,271.692,61.747,21.437,2099,742,9.462,18.502
54,153.700,46.065,16.925,2166,741,141.340,13.083
55,320.596,66.820,22.079,2239,780,61.390,20.264
56,318.267,69.312,24.873,2072,764,157.068,17.714
57,385.802,73.868,26.284,2158,776,13.570,19.383
58,428.497,77.606,29.327,2126,770,122.735,20.441
59,437.035,94.837,28.208,2212,805,38.660,23.384
