 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,225.116,61.836,21.219,1175,859,41.634,16.240
2,338.450,77.216,29.604,1208,866,36.529,16.198
3,121.097,41.295,15.158,1014,876,35.538,11.153
4,108.677,46.493,15.004,983,872,139.764,12.000
5,109.453,41.295,15.761,1226,906,26.565,10.573
6,135.846,52.937,20.091,1143,924,52.125,10.220
7,122.649,46.795,18.163,1084,925,22.834,9.994
8,370.277,81.861,30.278,987,939,8.366,16.273
9,143.608,48.557,18.163,1141,932,140.906,12.541
10,176.988,56.247,20.568,1196,952,46.736,12.159
11,414.524,77.518,27.142,1019,972,13.134,20.883
12,109.453,40.993,15.761,1199,971,26.565,10.245
13,187.855,52.812,19.243,1170,969,164.055,14.097
14,116.439,44.303,16.947,973,973,8.973,9.692
15,100.914,36.739,13.478,1154,992,11.310,10.573
16,350.870,77.909,25.075,1214,987,108.435,19.895
17,214.248,67.034,21.761,1083,1048,21.371,15.734
18,345.437,88.002,26.796,1095,1094,9.462,20.896
19,152.924,51.993,19.878,1195,1110,12.804,12.259
20,102.467,38.803,14.531,1089,1124,14.036,9.692
21,199.499,57.066,21.016,1042,1149,56.976,14.234
22,321.372,67.336,22.097,1311,1147,156.501,20.185
23,187.079,53.328,19.343,1247,1160,30.069,13.931
24,228.221,61.534,20.942,1139,1174,14.621,16.740
25,138.175,45.763,18.397,1184,1167,163.301,11.454
26,312.057,67.764,23.723,1265,1178,15.068,18.797
27,152.147,46.795,17.555,1175,1183,107.526,12.335
28,142.832,46.582,16.624,1152,1188,147.995,13.216
29,413.748,81.256,25.732,1118,1200,128.047,22.840
30,222.787,58.098,21.310,1148,1222,29.745,14.978
31,241.417,63.384,21.761,1070,1219,21.371,16.740
