 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,423.839,77.393,26.637,1186,847,55.784,21.794
2,390.460,80.010,28.208,1238,872,38.660,20.441
3,264.705,60.804,20.283,1273,876,34.380,18.434
4,437.812,89.337,27.652,1377,933,67.521,23.789
5,871.742,112.067,37.182,1090,930,13.707,31.773
6,322.925,71.804,25.230,1258,923,24.775,17.997
7,717.266,101.155,33.769,1156,940,15.124,28.994
8,291.874,67.336,26.196,1458,957,47.726,16.821
9,592.288,91.829,31.038,1268,964,34.592,26.059
10,367.948,71.590,24.575,1336,971,75.466,20.264
11,333.016,70.130,23.805,1236,973,51.009,19.383
12,797.221,106.958,34.541,1352,965,142.253,29.956
13,256.166,62.050,22.307,1499,962,99.090,15.409
14,871.742,128.870,43.019,1408,976,145.008,28.890
15,121.873,42.239,15.209,1210,1001,79.992,11.786
16,779.367,107.599,34.406,1080,993,129.806,31.025
17,692.426,105.321,32.420,1300,1000,132.797,29.281
18,527.082,87.965,31.150,1141,1007,151.260,22.885
19,222.787,57.279,19.343,1400,1021,30.069,16.740
20,641.969,98.059,32.035,1226,1041,31.504,27.528
21,162.239,49.501,17.488,1414,1033,49.086,13.083
22,632.653,125.132,37.057,1130,1034,151.607,24.360
23,225.892,58.098,20.341,1204,1032,107.650,14.097
24,146.714,48.255,18.163,1370,1051,22.834,11.786
25,466.533,80.917,28.153,1051,1046,159.864,22.026
26,332.240,69.312,23.967,1383,1071,53.973,19.313
27,182.422,50.533,18.334,1237,1089,35.218,14.173
28,436.259,80.312,27.199,1113,1087,155.095,23.051
29,489.045,83.107,28.372,1197,1083,143.842,24.080
30,725.805,107.083,37.896,1337,1088,162.408,26.747
31,405.209,76.360,26.796,1388,1146,80.538,20.216
32,127.307,49.287,16.717,1291,1124,108.435,10.573
33,600.050,94.409,31.583,1314,1197,30.141,25.551
