 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,142.056,46.493,15.883,526,592,56.310,13.003
2,253.838,60.288,20.644,501,603,140.194,17.269
3,102.467,38.287,14.664,447,603,147.265,9.692
4,111.005,40.779,15.761,533,642,63.435,10.471
5,181.645,52.723,18.334,550,637,144.782,14.173
6,270.915,62.352,20.942,450,646,165.379,16.740
7,131.188,45.461,15.412,396,647,120.964,12.460
8,432.378,82.804,28.468,419,684,21.801,21.145
9,411.419,78.639,28.208,358,696,38.660,22.026
10,194.842,51.566,19.503,532,686,108.435,13.216
11,542.607,98.788,31.938,421,707,155.556,25.744
12,268.587,63.296,22.874,280,701,105.642,16.740
13,351.647,70.558,23.127,316,743,49.635,21.145
14,228.997,64.453,22.463,252,729,101.310,15.655
15,175.435,51.779,18.586,545,734,121.430,14.185
16,196.394,55.731,18.979,302,749,111.801,15.575
17,209.591,56.550,20.130,575,750,113.199,14.093
18,399.775,75.328,24.811,405,769,16.504,22.787
19,346.989,69.828,25.075,479,757,108.435,19.007
20,268.587,63.296,22.097,535,757,113.499,18.083
21,242.194,61.320,21.219,224,765,131.634,15.706
22,256.943,71.590,24.369,549,783,139.399,16.657
23,458.771,81.861,26.284,286,794,129.560,23.176
24,377.263,72.320,24.873,422,817,22.932,21.145
25,222.787,57.796,22.026,254,811,126.870,14.767
26,161.462,48.771,17.731,480,811,116.565,12.761
27,283.336,64.114,23.177,456,823,98.746,15.859
28,194.065,53.755,17.488,573,848,40.914,15.883
29,296.532,64.844,23.127,634,867,72.255,17.621
30,113.334,39.017,13.449,496,861,58.392,12.215
31,204.933,55.090,19.975,538,855,131.424,13.901
32,262.377,65.788,23.327,616,854,100.886,16.470
33,239.089,57.279,19.019,377,878,76.608,17.613
34,420.734,90.796,30.584,316,895,78.366,21.145
35,227.445,59.558,19.799,656,867,122.276,16.740
36,104.019,38.501,14.234,384,885,158.199,11.101
37,128.859,51.566,18.523,428,906,64.654,11.325
38,218.906,54.574,19.936,650,889,135.000,15.575
39,231.326,55.820,19.975,521,891,131.424,16.198
40,253.838,59.558,21.016,453,920,56.976,17.350
41,326.030,69.312,24.951,308,926,137.862,18.519
42,159.134,46.493,17.107,540,929,145.491,12.460
43,158.357,49.501,18.732,613,932,131.186,12.246
44,500.689,91.829,29.617,468,938,120.379,24.236
45,409.090,87.486,28.000,400,948,102.724,23.404
46,319.044,68.066,24.480,554,966,149.744,18.488
47,291.098,64.114,22.463,500,970,138.180,19.007
48,329.911,74.296,22.975,443,1031,57.529,20.339
49,208.814,56.033,20.794,497,1018,126.384,14.621
50,132.741,46.707,16.389,478,1025,143.746,11.837
51,109.453,39.231,14.978,443,1044,151.928,10.591
52,142.056,47.009,18.855,419,1095,142.595,10.591
