 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,452.561,80.401,27.861,2101,357,34.695,22.907
2,327.583,68.280,22.975,2042,353,122.471,19.936
3,389.683,73.264,25.793,1887,369,172.147,21.145
4,394.341,75.542,25.611,2008,386,49.185,20.701
5,298.861,69.098,23.410,1958,386,70.201,17.966
6,341.555,69.098,23.707,2068,373,131.987,20.489
7,391.236,73.352,25.368,2170,372,110.323,21.145
8,262.377,62.566,21.796,2024,394,14.036,16.740
9,383.473,72.836,25.044,1933,388,129.289,21.182
10,446.351,80.401,28.590,1862,428,33.690,22.026
11,499.136,84.353,30.072,2057,415,121.827,22.459
12,534.844,86.631,28.468,1905,440,21.801,25.551
13,389.683,73.868,25.245,1995,448,60.751,20.108
14,483.611,89.550,34.043,1973,424,100.437,20.778
15,544.936,88.518,29.288,2042,426,105.709,25.414
16,523.201,85.901,29.552,2155,472,79.695,22.907
17,475.072,83.836,28.208,1873,473,75.530,21.929
18,230.550,58.525,21.328,1951,451,128.290,14.959
19,350.094,71.376,25.429,2114,457,104.036,17.621
20,513.109,87.361,29.062,2040,482,14.036,25.196
21,244.523,65.360,25.687,2010,467,112.166,13.907
22,341.555,72.320,26.955,1922,474,101.310,16.881
23,127.307,46.065,18.979,2002,476,111.801,10.144
24,473.520,83.711,31.583,1938,481,112.989,19.985
25,371.829,83.962,25.687,1893,520,84.094,21.182
