 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,432.378,78.852,27.581,716,801,26.565,21.145
2,109.453,44.517,16.833,690,790,132.879,10.416
3,441.693,78.550,26.284,650,813,13.570,22.907
4,199.499,52.812,17.840,600,809,159.775,14.978
5,372.606,81.861,30.648,740,814,108.435,17.621
6,209.591,55.304,20.283,670,834,34.380,15.395
7,522.424,89.425,30.137,714,834,127.875,23.617
8,353.975,72.018,23.967,596,841,162.897,20.227
9,531.739,88.393,29.722,656,848,101.976,24.421
10,248.404,58.828,20.283,476,887,55.620,17.594
11,360.962,75.240,25.793,533,905,82.147,19.446
12,365.619,74.082,24.951,462,914,137.862,21.100
