 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,324.477,68.671,23.967,529,1112,126.027,18.502
2,381.921,76.574,24.936,450,1156,57.995,21.145
3,463.428,91.099,28.153,581,1131,110.136,23.789
4,341.555,71.376,24.543,622,1158,68.962,18.313
5,461.100,82.893,27.596,654,1132,106.699,22.026
6,522.424,84.869,29.617,538,1173,59.621,24.297
7,349.318,84.264,27.355,675,1175,75.069,19.430
8,572.105,92.131,33.072,626,1177,131.760,24.327
9,218.130,68.280,20.794,548,1195,36.384,16.128
10,631.101,95.655,32.611,679,1185,141.582,26.960
11,173.883,49.803,18.163,574,1190,157.166,13.760
