 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,151.371,46.493,15.612,1218,839,106.390,13.684
2,131.965,56.247,17.107,1241,844,124.509,13.216
3,124.202,41.295,14.769,1181,856,162.646,11.454
4,100.138,36.525,12.272,1406,857,158.962,11.454
5,503.794,84.353,27.987,1113,865,151.821,24.670
6,203.381,56.336,20.625,1261,881,19.983,14.097
7,487.492,82.074,28.372,1205,891,25.769,23.641
8,634.206,107.083,34.855,1320,883,106.144,27.313
9,461.876,81.861,28.468,1393,909,21.801,23.641
10,159.134,48.041,17.621,1184,895,126.870,13.706
11,239.089,66.820,25.913,1232,925,72.181,12.703
12,467.310,87.361,29.168,1094,899,115.017,22.026
13,151.371,46.368,17.107,1258,921,55.491,11.454
14,323.701,69.526,23.127,1170,912,139.635,18.816
15,152.147,49.376,18.669,1074,916,109.290,11.048
16,190.184,51.352,18.163,1139,937,67.166,13.905
17,268.587,69.010,22.237,1206,951,56.310,18.539
18,163.791,52.082,20.625,1239,955,70.017,10.471
19,226.668,60.590,21.328,1315,938,128.290,16.372
20,462.652,80.828,28.372,1396,967,64.231,21.671
21,107.900,43.271,17.731,1247,957,63.435,9.062
22,197.171,58.312,20.942,1174,966,67.751,13.706
23,154.476,50.836,18.669,1154,953,109.290,10.928
24,337.674,69.828,23.327,1290,954,100.886,18.740
25,287.217,65.574,23.510,1429,987,77.005,16.740
26,256.943,62.566,23.723,1359,965,105.068,15.859
