 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,750.645,109.663,40.872,1521,1371,172.569,25.336
2,101.690,38.501,15.387,1459,1370,13.241,9.692
3,179.317,52.295,20.738,1452,1394,167.735,12.335
4,340.003,74.598,25.368,1624,1400,159.677,20.264
5,600.050,93.075,34.406,1469,1429,166.675,24.518
6,105.572,42.327,17.310,1425,1424,165.256,7.930
7,1032.428,122.124,44.246,1545,1448,12.653,31.473
8,142.056,45.549,17.107,1619,1436,11.889,11.454
9,208.038,59.130,23.510,1417,1434,167.005,11.712
10,545.712,109.752,35.209,1377,1464,148.299,24.670
11,305.847,68.368,25.928,1472,1468,170.218,15.859
12,736.673,110.305,37.639,1589,1473,159.444,28.441
13,1080.557,128.958,45.747,1522,1486,164.358,31.115
14,166.120,50.836,19.878,1376,1513,167.196,11.423
15,201.828,56.033,22.652,1408,1540,166.504,12.068
16,578.315,93.591,36.123,1454,1544,167.320,22.907
17,572.105,92.433,34.910,1422,1568,169.824,21.145
18,732.791,107.171,39.755,1495,1576,167.196,25.203
19,337.674,78.852,27.666,1593,1570,170.838,18.502
20,352.423,74.598,28.441,1355,1579,163.811,17.095
21,110.229,39.319,14.769,1379,1606,162.646,9.692
22,135.070,44.517,16.246,1436,1609,167.471,11.423
23,179.317,59.344,22.907,1531,1622,22.620,12.335
24,541.831,93.377,35.637,1483,1645,8.531,20.264
25,635.759,100.425,36.805,1447,1674,11.041,22.026
26,969.551,119.204,43.387,1526,1678,12.907,29.075
27,168.449,51.049,18.397,1591,1714,163.301,13.462
28,108.677,43.360,17.970,1416,1727,11.310,7.930
29,441.693,85.989,34.214,1499,1737,11.889,16.243
