 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,211.920,55.606,21.182,1035,790,16.928,12.940
2,333.016,71.892,26.092,1112,804,168.311,16.740
3,261.600,69.312,25.429,890,814,165.964,14.978
4,384.250,77.518,28.000,1038,828,12.724,19.701
5,253.838,62.566,24.193,1174,819,169.509,14.978
6,115.663,47.009,19.323,1289,842,24.228,9.158
7,336.121,72.622,27.666,1087,847,9.162,16.392
8,180.869,61.534,25.368,1296,850,20.323,11.033
9,376.487,78.336,31.150,1266,873,171.870,17.621
10,404.432,76.360,27.027,1050,886,19.026,20.264
11,294.203,66.001,23.967,968,887,17.103,17.621
12,543.383,90.280,32.156,1211,895,170.538,23.755
13,131.188,55.820,24.575,1139,929,14.534,9.070
14,335.345,72.409,28.000,844,958,12.724,15.859
15,667.585,103.647,38.807,967,965,177.397,24.324
16,272.468,65.876,25.060,1097,962,169.875,14.073
17,121.873,52.384,23.059,1181,976,173.418,7.589
18,392.789,77.002,27.652,1057,1001,22.479,19.814
19,238.312,61.836,24.193,925,993,169.509,13.216
20,569.776,92.131,30.546,1106,1038,33.232,24.670
21,624.115,96.813,34.271,983,1037,17.969,24.027
22,371.829,75.328,26.666,1163,1024,172.405,18.502
23,204.933,57.368,22.097,836,1033,23.499,13.216
24,225.116,61.836,24.048,1259,1045,8.427,13.216
25,236.760,70.344,27.142,1200,1077,166.866,13.413
26,619.457,103.433,33.492,959,1078,144.638,27.992
27,374.158,75.026,25.793,1053,1090,172.147,20.728
28,413.748,82.465,33.352,1195,1090,167.800,15.728
29,350.870,75.328,29.813,1218,1129,18.970,16.794
30,413.748,81.131,30.584,907,1126,168.366,17.621
31,240.641,60.590,22.463,1274,1133,25.560,14.514
32,256.166,64.114,25.230,1184,1150,24.775,14.725
