 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,422.286,87.058,28.981,1463,956,70.463,20.933
2,127.307,45.033,17.621,1182,943,53.130,10.245
3,342.332,76.788,30.432,1316,972,67.891,16.372
4,526.306,91.401,34.214,1377,979,78.111,21.671
5,421.510,83.195,32.071,1247,978,74.055,16.415
6,574.434,105.925,41.071,1276,1006,67.286,19.387
7,924.528,118.172,43.019,1182,1020,55.008,29.158
8,798.774,109.789,36.551,1459,1035,74.624,30.340
9,804.207,112.458,42.005,1346,1050,80.340,26.432
10,163.015,49.803,18.669,1256,1018,109.290,12.816
11,273.244,66.518,25.928,1400,1036,99.782,14.497
12,466.533,84.139,31.840,1282,1107,75.579,20.264
13,614.023,98.059,34.721,1191,1110,54.293,23.214
14,360.962,76.272,25.687,1394,1080,120.964,21.145
15,493.703,85.171,29.088,1227,1140,35.134,24.032
16,556.580,97.026,37.926,1465,1154,30.735,20.969
17,327.583,73.566,26.955,1420,1163,78.690,17.942
18,603.156,106.781,31.583,1140,1166,30.141,27.566
19,257.719,63.598,21.796,1405,1148,104.036,17.621
20,269.363,64.453,21.796,1443,1207,75.964,17.341
21,675.348,98.575,34.214,1294,1211,11.889,27.304
22,457.995,101.583,33.119,1342,1261,61.390,24.642
23,640.416,99.607,36.899,1155,1266,33.311,24.846
24,631.101,98.361,35.088,1381,1277,38.884,26.059
25,598.498,94.623,32.789,1275,1291,59.300,26.322
26,227.445,74.812,24.951,1356,1297,47.862,16.155
27,127.307,43.787,16.246,1460,1318,40.601,11.702
28,593.064,95.567,35.680,1180,1352,69.775,22.065
29,501.465,85.812,27.370,1224,1344,56.821,24.540
30,427.720,81.344,30.546,1487,1342,33.232,21.182
31,275.573,66.304,22.097,1269,1358,66.501,17.731
32,615.576,96.813,33.072,1315,1368,41.760,25.611
33,208.038,53.114,18.855,1290,1399,52.595,15.859
34,374.935,74.812,25.044,1462,1405,50.711,20.489
35,346.213,73.566,26.637,1170,1410,55.784,19.677
36,200.276,58.312,20.887,1362,1392,152.354,15.575
37,239.089,71.502,22.184,1346,1433,6.843,16.881
38,356.304,71.590,26.196,1130,1448,19.654,18.125
39,313.610,71.804,27.370,1372,1483,56.821,17.350
40,326.806,72.534,27.370,1288,1488,56.821,17.444
