 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,235.207,59.042,19.799,968,291,122.276,17.006
2,173.883,49.074,17.488,984,312,130.914,14.329
3,200.276,53.328,19.019,938,315,103.392,14.097
4,175.435,51.263,19.019,967,335,166.608,12.844
5,253.061,63.296,22.026,927,357,163.740,17.522
6,245.299,64.026,21.219,939,410,48.366,17.594
7,266.258,60.288,20.942,922,399,104.621,17.444
8,399.775,76.058,25.230,911,445,167.905,22.026
9,155.252,48.771,16.198,884,457,157.620,13.216
10,301.966,73.264,26.854,898,469,138.991,16.821
