 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,125.754,43.271,16.460,1216,1392,15.524,10.866
2,395.894,86.542,29.062,1231,1417,14.036,20.777
3,372.606,95.780,31.828,1146,1423,175.236,18.248
4,201.828,62.780,22.907,1213,1444,22.620,14.097
5,533.292,97.026,32.312,1120,1478,11.004,24.820
6,405.209,93.288,34.855,1205,1471,16.144,18.963
7,353.975,85.724,27.440,1257,1472,174.472,17.524
8,102.467,38.287,14.664,1071,1492,147.265,10.030
9,387.355,80.526,26.955,1212,1522,168.690,21.264
10,619.457,106.051,38.141,1127,1531,6.633,22.907
11,349.318,92.042,33.550,1263,1554,166.329,14.978
12,340.003,66.820,22.857,1124,1552,117.553,20.264
13,348.542,84.566,31.583,1312,1578,22.989,16.572
14,460.323,91.010,30.938,1217,1582,19.983,22.317
15,312.057,75.026,25.060,1351,1596,169.875,19.138
16,501.465,99.518,38.252,1181,1606,172.057,20.164
17,330.688,77.518,25.928,1375,1628,9.782,18.163
18,557.356,98.272,31.583,1194,1636,157.011,23.789
19,121.097,45.763,16.198,1354,1663,157.620,11.746
20,320.596,70.042,23.723,1209,1685,15.068,20.185
21,456.442,84.780,29.617,1352,1734,30.379,22.428
22,494.479,102.313,36.815,1286,1740,21.038,19.593
