 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,113.334,49.590,21.437,812,1394,9.462,7.725
2,107.900,45.549,19.019,778,1391,166.608,7.930
3,638.087,95.353,31.287,686,1426,170.272,27.813
4,357.857,73.566,25.913,840,1424,162.181,18.946
5,270.915,65.146,25.075,788,1435,18.435,14.514
6,554.251,90.369,31.448,655,1466,11.310,22.907
7,752.974,102.615,36.551,805,1474,15.376,28.194
8,557.356,88.091,30.072,707,1489,58.173,24.931
9,586.078,119.971,34.463,638,1463,94.399,26.782
10,208.814,60.804,22.463,742,1472,168.690,13.216
11,593.840,105.321,32.492,845,1483,167.471,27.038
12,583.749,92.861,30.584,735,1514,41.496,25.533
13,320.596,73.138,29.062,851,1514,14.036,14.860
14,200.276,52.812,19.503,788,1522,18.435,13.823
15,811.970,133.640,40.739,662,1542,158.429,28.578
16,507.675,90.671,32.071,744,1549,15.945,21.145
17,195.618,55.392,22.026,853,1553,16.260,11.454
18,161.462,47.311,17.377,625,1579,59.534,12.335
19,392.012,74.082,26.840,638,1588,23.199,19.307
20,335.345,69.828,24.193,854,1588,10.491,18.731
21,201.052,53.844,20.283,830,1587,145.620,14.209
22,144.385,48.041,19.701,650,1600,26.565,11.033
23,463.428,79.885,27.652,710,1605,112.479,22.907
24,585.301,89.425,30.137,673,1612,142.125,26.432
25,656.718,96.296,31.448,745,1629,11.310,28.194
26,430.825,77.090,26.840,798,1632,23.199,22.907
27,486.716,84.050,28.097,835,1645,41.186,23.674
28,117.992,40.049,13.931,636,1662,55.305,12.218
29,316.715,67.336,25.429,792,1671,165.964,16.740
30,307.400,66.304,23.723,744,1676,164.932,17.621
31,496.808,83.534,28.699,646,1706,72.121,23.915
32,228.997,57.796,20.738,777,1693,12.265,15.761
33,178.540,54.271,20.942,794,1703,14.621,12.215
34,627.220,93.804,32.694,845,1707,165.964,26.432
35,367.948,73.868,27.355,673,1720,165.069,18.488
36,169.225,53.114,21.437,825,1738,170.538,9.692
37,142.832,56.461,17.621,756,1766,53.130,13.785
38,483.611,83.409,30.278,820,1763,171.634,20.264
