 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,316.715,71.892,27.539,1056,1009,97.352,14.978
2,404.432,79.369,30.163,1209,1026,96.710,18.502
3,336.898,75.631,29.722,1247,1069,78.024,15.859
4,180.869,59.432,25.060,1228,1071,79.875,8.811
5,591.512,106.051,34.944,1285,1081,56.310,25.857
6,308.176,67.550,25.230,1119,1052,102.095,17.522
7,135.846,44.303,15.761,1421,1076,63.435,12.335
8,453.337,79.066,27.199,1057,1083,24.905,23.051
9,300.413,83.534,27.666,1390,1073,99.162,15.555
10,576.763,91.615,32.694,1179,1075,104.036,23.789
11,579.868,89.550,30.938,1212,1117,19.983,24.920
12,513.109,93.075,31.767,1250,1140,56.310,25.543
13,124.978,51.993,17.840,1358,1114,110.225,13.209
14,385.026,73.566,24.685,1379,1128,124.824,21.748
15,241.417,61.017,20.625,1320,1156,70.017,16.923
