 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,148.266,45.247,16.624,935,166,147.995,12.460
2,353.975,70.860,23.460,852,177,145.713,21.145
3,374.158,72.622,25.230,999,216,167.905,19.383
4,341.555,72.534,23.967,952,220,107.103,20.264
5,145.937,55.001,19.019,1150,236,13.392,12.180
6,657.494,99.607,34.406,1061,250,2.936,26.432
7,199.499,53.025,19.019,995,250,13.392,14.978
8,123.426,44.303,15.883,913,251,19.440,11.454
9,140.503,46.493,15.158,834,259,54.462,13.252
10,128.859,43.057,15.387,955,260,156.371,11.454
11,320.596,72.836,26.898,1219,262,148.392,16.293
12,344.660,72.836,26.151,1136,263,147.381,18.946
13,397.446,75.933,26.840,911,268,156.801,18.502
14,288.769,64.542,22.463,868,286,11.310,18.125
15,170.001,53.025,19.403,1203,281,129.472,13.262
16,125.754,41.811,15.412,973,297,30.964,11.454
17,218.130,54.574,18.163,1013,296,129.094,16.740
18,395.117,92.558,28.153,1156,315,159.864,21.145
19,334.569,68.796,24.193,1082,329,169.509,19.383
20,162.239,46.279,16.246,1119,343,12.529,13.216
21,321.372,69.010,23.261,943,355,24.624,19.305
22,381.145,81.042,28.807,1057,343,156.571,19.400
23,233.655,59.558,20.091,848,364,37.875,16.668
24,194.842,53.025,18.586,987,354,148.570,14.978
25,325.254,79.708,29.722,1240,357,168.024,16.771
26,159.134,48.860,18.669,1221,373,160.710,11.339
27,408.314,83.748,30.419,1121,405,10.008,20.264
28,342.332,89.550,25.657,908,415,164.055,20.852
29,247.628,60.074,20.644,821,414,129.806,16.717
30,567.447,92.131,31.150,1175,434,8.130,25.215
31,279.454,65.058,21.885,987,418,130.101,18.161
32,329.135,71.804,23.967,954,429,162.897,18.502
33,186.303,52.812,19.323,858,426,155.772,14.080
34,100.138,40.049,14.584,1024,444,64.983,9.617
35,268.587,71.288,24.193,1109,444,169.509,16.428
36,121.097,49.287,18.397,1236,445,163.301,9.803
37,197.171,52.723,19.563,922,451,172.235,14.185
38,201.052,54.485,18.835,1066,452,169.216,14.978
39,341.555,81.131,31.938,1184,459,155.556,14.103
40,156.805,53.755,20.942,903,472,165.379,12.335
41,359.409,74.510,27.652,861,496,22.479,19.936
42,230.550,57.582,21.437,1075,487,170.538,14.097
43,224.340,61.106,23.967,1145,485,162.897,13.216
44,324.477,75.114,26.402,1014,490,154.290,17.319
45,175.435,52.295,18.855,1054,496,142.595,13.840
46,232.879,60.804,22.463,1130,509,11.310,14.039
47,303.518,67.550,25.230,983,511,167.905,17.534
48,252.285,65.146,26.564,1032,529,174.289,12.335
49,163.791,61.320,21.182,1207,525,163.072,11.702
50,389.683,79.155,30.584,1100,537,168.366,17.621
51,459.547,85.812,33.212,1178,551,158.199,19.701
52,190.960,55.820,22.289,1158,566,161.565,12.335
