 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,369.501,82.893,32.324,1414,1200,107.447,14.444
2,152.147,48.557,18.979,1204,1224,21.801,11.702
3,606.261,95.567,30.837,1160,1220,126.870,26.789
4,497.584,100.123,36.646,1063,1261,80.311,20.873
5,681.558,98.877,34.855,1307,1220,106.144,26.399
6,458.771,83.195,29.288,1357,1254,68.839,22.026
7,754.527,103.736,35.473,1239,1263,75.619,27.313
8,485.940,85.599,30.648,1216,1238,108.435,21.351
9,405.209,80.401,29.813,1123,1247,108.970,18.448
10,568.224,110.180,31.374,1150,1263,128.157,26.854
11,343.884,71.590,25.060,1284,1289,79.875,17.621
12,296.532,64.328,21.761,1411,1264,148.241,18.913
13,545.712,90.583,30.648,1090,1296,71.565,26.005
14,114.887,40.049,14.531,1052,1306,165.964,10.573
