 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,145.937,45.247,15.612,1314,670,16.390,13.440
2,379.592,76.449,26.854,1278,678,131.009,20.571
3,457.218,83.962,28.372,1345,690,143.842,21.659
4,115.663,42.239,14.531,1324,709,104.036,12.022
5,831.377,122.853,37.015,1190,755,38.234,32.205
6,918.318,128.228,40.260,1256,781,23.199,32.894
7,367.172,82.893,24.873,1339,771,67.068,22.706
8,161.462,55.090,22.652,1184,780,103.496,10.573
9,475.849,85.599,30.988,1140,783,104.826,20.453
10,670.690,99.393,34.009,1244,828,143.427,27.975
11,478.177,97.631,31.175,1204,831,137.291,23.084
12,534.068,89.337,30.584,1138,846,101.634,23.789
13,667.585,109.059,33.849,1069,895,38.660,28.824
