 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,435.483,88.518,29.062,354,1101,14.036,21.145
2,444.022,79.796,26.753,448,1123,17.241,23.643
3,285.664,65.788,22.907,242,1151,157.380,18.083
4,537.173,89.639,30.837,448,1175,53.130,25.516
5,543.383,108.845,33.550,336,1172,29.932,23.704
6,111.782,39.017,14.664,494,1163,122.735,10.591
7,501.465,88.518,31.583,322,1196,149.859,22.223
8,512.333,86.328,29.617,221,1215,22.751,23.672
9,243.746,62.477,21.182,476,1216,16.928,17.621
10,392.012,79.494,25.657,539,1209,105.945,22.802
11,578.315,91.526,29.722,596,1210,101.976,25.838
12,572.881,95.567,33.550,442,1224,150.068,25.465
13,668.362,104.075,37.141,655,1216,112.306,23.579
14,122.649,43.787,17.488,344,1237,130.914,10.508
15,331.464,73.050,24.873,300,1239,157.068,18.502
16,149.042,53.239,18.523,130,1250,154.654,12.951
17,600.050,96.385,32.895,188,1259,159.624,24.670
18,342.332,71.502,23.935,336,1278,173.660,21.022
19,544.936,92.042,32.895,268,1309,7.696,23.611
20,295.756,65.574,22.907,333,1301,157.380,17.797
21,361.738,79.280,29.930,418,1299,137.386,16.858
22,600.827,99.002,35.951,576,1307,143.973,23.674
23,175.435,56.247,23.127,598,1304,130.365,11.558
24,562.014,99.518,31.287,400,1352,9.728,25.838
25,138.175,44.731,16.246,516,1345,167.471,13.095
26,246.075,62.263,21.796,322,1349,165.964,15.324
27,605.484,116.749,38.646,735,1349,114.228,23.671
28,882.610,113.918,37.015,552,1367,141.766,32.599
29,624.115,96.724,33.025,441,1381,9.211,25.993
30,604.708,98.059,35.778,613,1376,142.001,23.084
31,128.083,43.057,15.883,698,1395,160.560,11.454
32,585.301,94.195,32.312,506,1397,115.866,25.243
33,416.853,79.796,28.372,776,1404,143.842,20.559
34,145.937,50.836,20.111,701,1414,28.811,11.592
35,246.851,58.828,19.563,614,1427,35.838,17.621
36,802.655,108.329,35.088,824,1418,141.116,31.150
37,751.422,104.591,37.639,422,1414,122.574,27.412
38,162.239,48.255,16.389,322,1416,126.254,14.329
39,173.106,55.517,21.219,893,1420,131.634,12.995
40,607.037,116.321,31.485,881,1460,162.072,28.310
41,939.277,119.329,39.843,722,1463,161.966,31.916
42,555.804,91.312,31.448,503,1469,168.690,24.536
43,685.439,100.639,35.778,700,1475,127.999,25.414
44,344.660,72.748,24.543,436,1497,158.962,20.282
45,467.310,86.417,31.038,626,1502,145.408,20.864
46,617.128,96.385,31.779,506,1509,133.877,26.362
47,540.278,92.042,34.009,738,1529,143.427,22.110
48,572.105,91.312,30.648,541,1552,18.435,25.833
49,725.805,107.385,39.814,692,1554,155.136,25.611
50,554.251,89.034,30.774,585,1568,166.759,24.823
51,595.393,94.534,32.071,608,1602,164.055,25.032
52,485.164,87.877,33.352,720,1605,167.800,20.713
53,659.823,107.599,40.260,698,1647,156.801,23.125
54,803.431,119.329,47.446,640,1674,164.932,24.954
