 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,363.291,71.074,24.936,2032,926,57.995,20.211
2,523.201,86.631,31.138,2099,949,64.885,22.617
3,259.271,59.646,20.644,2069,937,39.806,17.621
4,420.734,80.098,26.796,1988,950,62.592,22.428
5,279.454,65.058,24.305,2045,946,43.531,16.821
6,388.907,77.820,27.213,2144,978,60.945,19.782
7,346.213,69.098,23.261,2044,981,52.696,20.915
8,257.719,60.074,20.550,2080,982,59.036,17.444
9,419.181,95.264,34.944,1943,1002,56.310,19.313
10,100.138,42.755,14.450,2197,984,52.431,10.263
11,757.632,104.591,34.406,2002,983,129.806,29.904
12,433.930,78.764,26.092,2114,1021,168.311,22.865
13,186.303,51.263,17.377,2198,1032,30.466,15.007
14,253.061,60.804,20.887,2236,1054,62.354,17.179
15,364.843,73.566,25.044,2096,1059,50.711,21.145
16,429.273,90.280,28.372,1963,1061,25.769,23.138
17,551.922,105.409,32.990,2164,1041,124.114,23.716
18,519.319,88.304,31.287,2040,1093,57.653,23.051
19,378.816,83.320,26.666,2304,1105,82.405,22.010
20,182.422,51.691,17.731,2003,1091,26.565,14.273
21,607.813,94.534,33.769,2074,1117,74.876,24.493
22,480.506,82.163,27.213,2181,1094,119.055,22.907
23,388.907,75.542,26.032,2124,1138,66.038,21.154
24,523.201,88.820,29.088,2273,1141,54.866,23.182
25,115.663,40.477,14.450,2256,1127,37.569,11.168
26,443.246,84.353,31.138,2237,1187,25.115,21.029
27,315.162,69.526,25.687,2117,1194,30.964,18.067
28,843.020,118.599,37.926,2154,1225,30.735,31.522
29,756.855,106.567,36.805,2198,1249,42.089,27.618
